tool	Projection of integer hull 1.0	Projection of integer hull 1.0	Projection of integer hull 1.0	Projection of integer hull 1.0	Projection of integer hull 1.0	Projection of integer hull 1.0	Projection of integer hull 1.0	Projection of integer hull 1.0	Projection of integer hull 1.0	Projection of integer hull 1.0	Projection of integer hull 1.0	Projection of integer hull 1.0	Projection of integer hull 1.0	Projection of integer hull 1.0	Projection of integer hull 1.0
cra-monotone-integralized/loops-crafted-1/iftelsee2bf66.ihull0_integralized.yml	done	0.044749106	0.0454043019853998	30.179328	0.209351	done	0.279210076	0.09654033900005743	36.311040	1.058044	done	0.432696716	0.14101402999949642	40.075264	1.774353
cra-monotone-integralized/loops-crafted-1/in-de20fde536.ihull0_integralized.yml	done	0.049118439	0.053429507999680936	29.519872	0.234619	done	0.039657029	0.040693454997381195	29.528064	0.273865	done	0.04604424	0.046814105997327715	29.720576	0.264648
cra-monotone-integralized/loops-crafted-1/in-de20fde536.ihull1_integralized.yml	done	0.048600266	0.04917851299978793	29.442048	0.247864	done	0.052219356	0.05292075700708665	29.560832	0.252258	done	0.041625653	0.04229010900598951	29.569024	0.204712
cra-monotone-integralized/loops-crafted-1/in-de31b1b0f3.ihull0_integralized.yml	done	0.042037989	0.04266199198900722	29.454336	0.208862	done	0.055614169	0.057033398014027625	29.495296	0.315796	done	0.044524004	0.04974835499888286	29.519872	0.277100
cra-monotone-integralized/loops-crafted-1/in-de31b1b0f3.ihull1_integralized.yml	done	0.042331651	0.046467461012071	29.552640	0.290405	done	0.040476804	0.04461890101083554	29.569024	0.360718	done	0.052933332	0.05766965600196272	29.552640	0.338867
cra-monotone-integralized/loops-crafted-1/in-de31b1b0f3.ihull2_integralized.yml	done	0.054885732	0.059297030995367095	29.474816	0.114380	done	0.041638038	0.04566778099979274	29.609984	0.241455	done	0.055104301	0.05581749900011346	29.597696	0.220764
cra-monotone-integralized/loops-crafted-1/in-de32e4e080.ihull0_integralized.yml	done	0.048732028	0.05295970500446856	29.491200	0.253540	done	0.043213592	0.04410391699639149	29.573120	0.192688	done	0.045982788	0.04708037301315926	29.700096	0.331360
cra-monotone-integralized/loops-crafted-1/in-de32e4e080.ihull1_integralized.yml	done	0.040204003	0.04434848498203792	29.573120	0.163635	done	0.045117652	0.04665385599946603	29.552640	0.277161	done	0.055302625	0.056039103015791625	29.569024	0.545593
cra-monotone-integralized/loops-crafted-1/in-de32e4e080.ihull2_integralized.yml	done	0.04897469	0.053367091983091086	29.454336	0.205322	done	0.040012317	0.04404298198642209	29.667328	0.248718	done	0.042462359	0.04308717302046716	29.601792	0.337769
cra-monotone-integralized/loops-crafted-1/in-de418a2121.ihull0_integralized.yml	done	0.037707536	0.04182929400121793	29.437952	0.175110	done	0.038370184	0.03917132699280046	29.552640	0.228577	done	0.042456666	0.0432373610092327	29.712384	0.219543
cra-monotone-integralized/loops-crafted-1/in-de418a2121.ihull1_integralized.yml	done	0.051904067	0.056097399996360764	29.421568	0.272888	done	0.040430026	0.04116081300890073	29.483008	0.168274	done	0.043042965	0.04708045700681396	29.519872	0.224304
cra-monotone-integralized/loops-crafted-1/in-de418a2121.ihull2_integralized.yml	done	0.065081054	0.06938389601418748	29.593600	0.157837	done	0.043173124	0.04722593098995276	29.519872	0.257751	done	0.056436356	0.06059279901091941	29.519872	0.265869
cra-monotone-integralized/loops-crafted-1/in-de418a2121.ihull3_integralized.yml	done	0.060345346	0.06452012999216095	29.458432	0.174805	done	0.040914855	0.04514768099761568	29.556736	0.190430	done	0.041985457	0.042606728995451704	29.687808	0.205566
cra-monotone-integralized/loops-crafted-1/in-de42589b00.ihull0_integralized.yml	done	0.04591432	0.05009718899964355	29.552640	0.171265	done	0.059323865	0.06410604002303444	29.646848	0.210510	done	0.067511094	0.07200240402016789	29.519872	0.334229
cra-monotone-integralized/loops-crafted-1/in-de42589b00.ihull1_integralized.yml	done	0.045450628	0.049700637988280505	29.450240	0.249939	done	0.060749265	0.06487621500855312	29.548544	0.340942	done	0.051142056	0.055463511002017185	29.499392	0.280945
cra-monotone-integralized/loops-crafted-1/in-de42589b00.ihull2_integralized.yml	done	0.058183892	0.05886759699205868	29.691904	0.093323	done	0.041013679	0.041728828015038744	29.659136	0.185669	done	0.042069057	0.042806429002666846	29.626368	0.208618
cra-monotone-integralized/loops-crafted-1/in-de42589b00.ihull3_integralized.yml	done	0.051729994	0.05257709699799307	29.650944	0.186462	done	0.039700875	0.04034175898414105	29.503488	0.262329	done	0.039291059	0.04004606101079844	29.519872	0.364746
cra-monotone-integralized/loops-crafted-1/in-de514e87c3.ihull0_integralized.yml	done	0.044639712	0.04889811101020314	29.523968	0.217590	done	0.043998786	0.04463780901278369	29.458432	0.341614	done	0.052756076	0.056845868995878845	29.601792	0.234497
cra-monotone-integralized/loops-crafted-1/in-de514e87c3.ihull1_integralized.yml	done	0.050568528	0.05480878902017139	29.634560	0.143494	done	0.041115879	0.041727754985913634	29.503488	0.147156	done	0.043808684	0.04449229800957255	29.630464	0.236328
cra-monotone-integralized/loops-crafted-1/in-de514e87c3.ihull2_integralized.yml	done	0.040151869	0.044218702998477966	29.462528	0.137817	done	0.048759231	0.05354489799356088	29.655040	0.279053	done	0.059274767	0.06351447402266786	29.573120	0.376160
cra-monotone-integralized/loops-crafted-1/in-de514e87c3.ihull3_integralized.yml	done	0.044867944	0.04903506999835372	29.470720	0.222473	done	0.056249654	0.060298755997791886	29.478912	0.294495	done	0.045531396	0.04661926900735125	29.519872	0.248718
cra-monotone-integralized/loops-crafted-1/in-de514e87c3.ihull4_integralized.yml	done	0.043422339	0.0477143989992328	29.446144	0.240479	done	0.038616553	0.039270028995815665	29.470720	0.297485	done	0.042474621	0.04311490000691265	29.671424	0.169067
cra-monotone-integralized/loops-crafted-1/in-de52456a0e.ihull0_integralized.yml	done	0.03955577	0.043591483001364395	29.659136	0.164917	done	0.044676301	0.050000674003968015	29.569024	0.316956	done	0.063507612	0.0677313260093797	29.609984	0.262329
cra-monotone-integralized/loops-crafted-1/in-de52456a0e.ihull1_integralized.yml	done	0.050605858	0.054884573008166626	29.519872	0.185425	done	0.039349209	0.04346215198165737	29.573120	0.289978	done	0.043085215	0.04751557298004627	29.519872	0.305603
cra-monotone-integralized/loops-crafted-1/in-de52456a0e.ihull2_integralized.yml	done	0.044001476	0.048282917006872594	29.466624	0.143860	done	0.040418055	0.04103680400294252	29.540352	0.153442	done	0.042284078	0.04649675602559	29.573120	0.222351
cra-monotone-integralized/loops-crafted-1/in-de52456a0e.ihull3_integralized.yml	done	0.056080497	0.060256525001022965	29.511680	0.186218	done	0.049514746	0.05028712499188259	29.560832	0.200439	done	0.040464073	0.04111918099806644	29.618176	0.164185
cra-monotone-integralized/loops-crafted-1/in-de52456a0e.ihull4_integralized.yml	done	0.049217595	0.054214539006352425	29.540352	0.338379	done	0.055963273	0.06040053800097667	29.499392	0.214294	done	0.039514286	0.04023600698565133	29.650944	0.259705
cra-monotone-integralized/loops-crafted-1/in-de61316a55.ihull0_integralized.yml	done	0.0519961	0.05626379299792461	29.437952	0.238647	done	0.04219976	0.046466814004816115	29.556736	0.175598	done	0.048107784	0.052537901006871834	29.597696	0.157776
cra-monotone-integralized/loops-crafted-1/in-de61316a55.ihull1_integralized.yml	done	0.042436689	0.04304436198435724	29.560832	0.167603	done	0.046631151	0.04732542697456665	29.569024	0.212463	done	0.043940529	0.048211421992164105	29.634560	0.240234
cra-monotone-integralized/loops-crafted-1/in-de61316a55.ihull2_integralized.yml	done	0.056781855	0.0608851189899724	29.556736	0.106873	done	0.050972204	0.05537297300179489	29.573120	0.180359	done	0.039639387	0.04034991801017895	29.511680	0.280334
cra-monotone-integralized/loops-crafted-1/in-de61316a55.ihull3_integralized.yml	done	0.042660401	0.046669581992318854	29.421568	0.161682	done	0.045583258	0.04687897500116378	29.519872	0.291992	done	0.041934718	0.0461086219875142	29.548544	0.410034
cra-monotone-integralized/loops-crafted-1/in-de61316a55.ihull4_integralized.yml	done	0.049404354	0.05360035502235405	29.519872	0.199036	done	0.040655838	0.04149145499104634	29.548544	0.344055	done	0.049990668	0.05444546599755995	29.650944	0.229675
cra-monotone-integralized/loops-crafted-1/in-de61316a55.ihull5_integralized.yml	done	0.062108656	0.06643722098669969	29.544448	0.140808	done	0.040405385	0.04451945598702878	29.560832	0.251343	done	0.042202799	0.04631664900807664	29.597696	0.293152
cra-monotone-integralized/loops-crafted-1/in-de6243ebe7.ihull0_integralized.yml	done	0.039293449	0.043418296991148964	29.532160	0.153015	done	0.039500331	0.043588222994003445	29.573120	0.221680	done	0.052642459	0.056965745985507965	29.581312	0.164246
cra-monotone-integralized/loops-crafted-1/in-de6243ebe7.ihull1_integralized.yml	done	0.049534011	0.05365093000000343	29.433856	0.118774	done	0.051342945	0.052633204992162064	29.556736	0.337708	done	0.044262843	0.04546955699333921	29.585408	0.160645
cra-monotone-integralized/loops-crafted-1/in-de6243ebe7.ihull2_integralized.yml	done	0.070614349	0.07480031700106338	29.442048	0.211243	done	0.042914239	0.04710196200176142	29.470720	0.193298	done	0.041430996	0.04208345300867222	29.581312	0.134949
cra-monotone-integralized/loops-crafted-1/in-de6243ebe7.ihull3_integralized.yml	done	0.072926856	0.07716896300553344	29.655040	0.163513	done	0.044697852	0.048776994983199984	29.442048	0.352722	done	0.048575393	0.0493880279827863	29.700096	0.183716
cra-monotone-integralized/loops-crafted-1/in-de6243ebe7.ihull4_integralized.yml	done	0.062972442	0.06732695997925475	29.523968	0.235840	done	0.101698382	0.10609558399301022	29.548544	0.278748	done	0.065973831	0.0704409230093006	29.569024	0.286499
cra-monotone-integralized/loops-crafted-1/in-de6243ebe7.ihull5_integralized.yml	done	0.043214615	0.04724806497688405	29.650944	0.137756	done	0.062657984	0.06806082601542585	29.523968	0.319641	done	0.064725283	0.0691557329846546	29.507584	0.221069
cra-monotone-integralized/loops-crafted-1/loopv139db5f.ihull0_integralized.yml	done	0.04701052	0.0476503660029266	29.831168	0.184082	done	0.045312539	0.04665047401795164	29.552640	0.328369	done	0.045283451	0.04596516600577161	29.782016	0.238770
cra-monotone-integralized/loops-crafted-1/loopv272e3af.ihull0_integralized.yml	done	0.042718963	0.0470426719984971	29.483008	0.250305	done	0.043006296	0.047345327999209985	29.696000	0.200989	done	0.057176154	0.059001617977628484	29.708288	0.282593
cra-monotone-integralized/loops-crafted-1/loopv272e3af.ihull1_integralized.yml	done	0.040209282	0.04084600799251348	29.507584	0.138733	done	0.052446422	0.05664753899327479	29.552640	0.140320	done	0.04492996	0.049124531011329964	29.573120	0.208069
cra-monotone-integralized/loops-crafted-1/loopv3511f4d.ihull0_integralized.yml	done	0.066969591	0.07145150701398961	29.978624	0.189636	done	0.042549564	0.0466877990111243	29.597696	0.199524	done	0.054039017	0.05830084302579053	29.831168	0.242493
cra-monotone-integralized/loops-crafted-1/mono-crafted_10e4b9cd.ihull0_integralized.yml	done	0.056087067	0.06022232098621316	29.982720	0.272156	done	0.044614497	0.04585001099621877	29.757440	0.198120	done	0.045389713	0.04944462998537347	30.085120	0.369446
cra-monotone-integralized/loops-crafted-1/mono-crafted_11eb9bde.ihull0_integralized.yml	done	0.049359973	0.05369035599869676	29.843456	0.178040	done	0.056970787	0.06136064400197938	29.597696	0.171753	done	0.047713299	0.052514980983687565	29.609984	0.358826
cra-monotone-integralized/loops-crafted-1/mono-crafted_12b3e5e5.ihull0_integralized.yml	done	0.050000243	0.054226391977863386	30.040064	0.224731	done	0.048027932	0.05235779899521731	29.782016	0.200989	done	0.048203341	0.04958124802215025	29.925376	0.389832
cra-monotone-integralized/loops-crafted-1/mono-crafted_13654816.ihull0_integralized.yml	done	0.039873299	0.04412678399239667	29.650944	0.242798	done	0.040608476	0.04472370399162173	29.528064	0.297485	done	0.037935195	0.03860803399584256	29.618176	0.195435
cra-monotone-integralized/loops-crafted-1/mono-crafted_13654816.ihull1_integralized.yml	done	0.048793491	0.05310280900448561	30.121984	0.240967	done	0.042041492	0.046209171996451914	29.704192	0.184265	done	0.045249592	0.0498387000116054	30.040064	0.284302
cra-monotone-integralized/loops-crafted-1/mono-crafted_14247c97.ihull0_integralized.yml	done	0.073937251	0.07812480998109095	29.581312	0.130676	done	0.046283136	0.05115680300514214	29.573120	0.345398	done	0.06123149	0.06549591600196436	29.773824	0.241394
cra-monotone-integralized/loops-crafted-1/mono-crafted_14247c97.ihull1_integralized.yml	done	0.060648809	0.06133616101578809	29.913088	0.271790	done	0.042141004	0.04627821399481036	29.601792	0.301880	done	0.064681794	0.0693940719938837	29.884416	0.271912
cra-monotone-integralized/loops-crafted-1/mono-crafted_169bed9.ihull0_integralized.yml	done	0.076727098	0.08111672100494616	29.511680	0.137329	done	0.043911018	0.048030937992734835	29.528064	0.264832	done	0.048844801	0.05315517299459316	29.577216	0.460144
cra-monotone-integralized/loops-crafted-1/mono-crafted_169bed9.ihull1_integralized.yml	done	0.077245293	0.08153337601106614	29.978624	0.206543	done	0.046432206	0.050981496984604746	29.761536	0.290649	done	0.05183936	0.056444657006068155	29.892608	0.295837
cra-monotone-integralized/loops-crafted-1/mono-crafted_3a11dab.ihull0_integralized.yml	done	0.0408525	0.045439884008374065	29.548544	0.225769	done	0.042805977	0.04739115099073388	29.638656	0.169556	done	0.067288428	0.07364010601304471	29.696000	0.389160
cra-monotone-integralized/loops-crafted-1/mono-crafted_3a11dab.ihull1_integralized.yml	done	0.046299811	0.05064620397752151	29.958144	0.204346	done	0.046139489	0.05072319501778111	29.650944	0.296875	done	0.043316883	0.04739521999727003	29.958144	0.220703
cra-monotone-integralized/loops-crafted-1/mono-crafted_6d46ef2.ihull0_integralized.yml	done	0.075191667	0.0759853670024313	30.261248	0.342712	done	0.040677903	0.04478363899397664	30.052352	0.348328	done	0.047290743	0.05130720901070163	30.253056	0.454651
cra-monotone-integralized/loops-crafted-1/mono-crafted_7917a55.ihull0_integralized.yml	done	0.082355774	0.08688536201952957	29.560832	0.203796	done	0.035930362	0.0370898460096214	29.450240	0.354065	done	0.054678434	0.0588845299789682	29.548544	0.144653
cra-monotone-integralized/loops-crafted-1/mono-crafted_7917a55.ihull1_integralized.yml	done	0.054063181	0.058213014010107145	30.048256	0.224915	done	0.041203025	0.045267233974300325	29.728768	0.200623	done	0.044567015	0.045446144009474665	29.933568	0.310974
cra-monotone-integralized/loops-crafted-1/mono-crafted_894b132.ihull0_integralized.yml	done	0.047770514	0.05209517097682692	30.011392	0.279358	done	0.042342743	0.04639584899996407	29.655040	0.200378	done	0.049065647	0.04992701701121405	30.011392	0.178284
cra-monotone-integralized/loops-crafted-1/mono-crafted_992d975.ihull0_integralized.yml	done	0.052431222	0.05695202702190727	30.015488	0.292358	done	0.040338876	0.04449436001596041	29.650944	0.283081	done	0.049548998	0.05374355899402872	29.970432	0.186646
cra-monotone-integralized/loops-crafted-1/nested3-1599f7b.ihull0_integralized.yml	done	0.047094202	0.0512948909890838	29.622272	0.208801	done	0.039256522	0.03990111799794249	29.483008	0.234131	done	0.043168996	0.04420972100342624	29.437952	0.223572
cra-monotone-integralized/loops-crafted-1/nested3-1599f7b.ihull1_integralized.yml	done	0.044981556	0.045650304993614554	30.093312	0.222900	done	0.107676552	0.0645003569952678	31.707136	0.514832	done	0.212373714	0.07415017700986937	33.091584	0.808594
cra-monotone-integralized/loops-crafted-1/nested3-1599f7b.ihull2_integralized.yml	done	0.065271434	0.0696487779787276	30.216192	0.206116	done	0.041696151	0.042322382010752335	30.179328	0.281433	done	0.049023419	0.05300376602099277	30.367744	0.249207
cra-monotone-integralized/loops-crafted-1/nested3-1_abstractedd83a24.ihull0_integralized.yml	done	0.059598279	0.06371137799578719	30.253056	0.372803	done	0.171950171	0.08218008000403643	31.748096	0.551208	done	0.215318427	0.07649836697964929	33.492992	0.778015
cra-monotone-integralized/loops-crafted-1/nested3-1_abstractedd83a24.ihull1_integralized.yml	done	0.053064664	0.05718810501275584	30.175232	0.292236	done	0.058659517	0.06020023301243782	30.117888	0.361877	done	0.048240598	0.04894154000794515	30.322688	0.223877
cra-monotone-integralized/loops-crafted-1/nested3-2973ebe.ihull0_integralized.yml	done	0.053680412	0.05914373998530209	29.536256	0.217896	done	0.037887194	0.04196459898957983	29.478912	0.250488	done	0.052860168	0.05702147900592536	29.519872	0.286743
cra-monotone-integralized/loops-crafted-1/nested3-2973ebe.ihull1_integralized.yml	done	0.038349364	0.04248665500199422	29.519872	0.200500	done	0.050400385	0.05452435198822059	29.437952	0.377258	done	0.041531562	0.04641479600104503	29.577216	0.230469
cra-monotone-integralized/loops-crafted-1/nested3-2973ebe.ihull2_integralized.yml	done	0.04509775	0.045804060995578766	29.347840	0.134094	done	0.040113468	0.040808296005707234	29.458432	0.135132	done	0.039781149	0.04054720600834116	29.376512	0.263306
cra-monotone-integralized/loops-crafted-1/nested3-2_abstracted7d3be2.ihull0_integralized.yml	done	0.053050563	0.057327491987962276	29.417472	0.133423	done	0.050720415	0.055453270993893966	29.425664	0.351318	done	0.053335193	0.05451993099995889	29.388800	0.307129
cra-monotone-integralized/loops-crafted-1/nested3-2_abstracted7d3be2.ihull1_integralized.yml	done	0.043921395	0.04464683998958208	29.466624	0.136658	done	0.039869201	0.04055306201917119	29.388800	0.227295	done	0.041872163	0.04611241800012067	29.511680	0.269958
cra-monotone-integralized/loops-crafted-1/nested5-1249cd0.ihull0_integralized.yml	done	0.04098633	0.04509823498665355	29.585408	0.210693	done	0.042335168	0.04307133998372592	29.523968	0.129272	done	0.049807955	0.053936169017106295	29.454336	0.311646
cra-monotone-integralized/loops-crafted-1/nested5-1249cd0.ihull1_integralized.yml	done	0.065889588	0.07006883900612593	29.958144	0.204895	done	0.168971246	0.06381665400112979	31.817728	0.627014	done	0.43668976	0.12539265397936106	33.001472	1.362366
cra-monotone-integralized/loops-crafted-1/nested5-1249cd0.ihull2_integralized.yml	done	0.093842973	0.09879824300878681	30.511104	0.377869	done	0.043077344	0.04769089099136181	29.782016	0.276733	done	0.044438917	0.04510334902442992	30.404608	0.387634
cra-monotone-integralized/loops-crafted-1/nested5-1249cd0.ihull3_integralized.yml	done	0.070459236	0.07466434300295077	30.482432	0.315430	done	0.045489311	0.04972601099871099	30.093312	0.316345	done	0.047377794	0.05153825299930759	30.461952	0.330139
cra-monotone-integralized/loops-crafted-1/nested5-1249cd0.ihull4_integralized.yml	done	0.056449646	0.057102268998278305	30.720000	0.368225	done	0.044701245	0.048840391013072804	30.367744	0.300659	done	0.048233227	0.05253739401814528	31.141888	0.337341
cra-monotone-integralized/loops-crafted-1/nested5-2f83942.ihull0_integralized.yml	done	0.079199202	0.08364596599130891	29.536256	0.232483	done	0.050685631	0.05504752098931931	29.519872	0.279663	done	0.049371022	0.05343475300469436	29.454336	0.244263
cra-monotone-integralized/loops-crafted-1/nested5-2f83942.ihull1_integralized.yml	done	0.04087992	0.04153784998925403	29.474816	0.158020	done	0.043886084	0.04451288600102998	29.442048	0.152344	done	0.062576633	0.06801316098426469	29.433856	0.477417
cra-monotone-integralized/loops-crafted-1/nested5-2f83942.ihull2_integralized.yml	done	0.042056596	0.0462114300171379	29.306880	0.278076	done	0.038364316	0.042483983997954056	29.523968	0.273743	done	0.116221218	0.12083190801786259	29.470720	0.260132
cra-monotone-integralized/loops-crafted-1/nested5-2f83942.ihull3_integralized.yml	done	0.062928773	0.0676639260200318	29.519872	0.239746	done	0.064742565	0.06923022598493844	29.388800	0.317078	done	0.048549046	0.052882590010995045	29.388800	0.264587
cra-monotone-integralized/loops-crafted-1/nested5-2f83942.ihull4_integralized.yml	done	0.041176704	0.04195362998871133	29.437952	0.122986	done	0.040671091	0.04471832001581788	29.466624	0.179138	done	0.038889869	0.039438610983779654	29.470720	0.274963
cra-monotone-integralized/loops-crafted-1/nested_delay_ndb9442b.ihull0_integralized.yml	done	0.062073291	0.06326080800499767	30.175232	0.315369	done	0.046107059	0.0504381769860629	29.720576	0.174622	done	0.044578206	0.04884060297627002	29.970432	0.235840
cra-monotone-integralized/loops-crafted-1/nested_delay_ndb9442b.ihull1_integralized.yml	done	0.328190689	0.3325563959951978	35.213312	4.594360	done	0.105683051	0.10687079199124128	34.566144	1.257751	done	0.176533094	0.1772544710256625	41.000960	2.351807
cra-monotone-integralized/loops-crafted-1/nested_delay_notd2e9dfa2.ihull0_integralized.yml	done	0.053060036	0.057062608015257865	30.064640	0.285095	done	0.0464363	0.05155762200593017	29.777920	0.442017	done	0.044941396	0.04907277598977089	29.921280	0.211060
cra-monotone-integralized/loops-crafted-1/nested_delay_notd2e9dfa2.ihull1_integralized.yml	done	0.360865023	0.3654052789788693	35.049472	5.771912	done	0.111311988	0.11534963600570336	34.570240	1.140503	done	0.201881651	0.20612503399024718	41.115648	2.105896
cra-monotone-integralized/loops-crafted-1/net_reset476aa6.ihull0_integralized.yml	done	0.104350996	0.10904048499651253	33.533952	1.788879	done	0.048612956	0.04953856498468667	31.354880	0.357483	done	0.073499925	0.07420018399716355	33.488896	0.555054
cra-monotone-integralized/loops-crafted-1/sum_by_3_abstracted487743.ihull0_integralized.yml	done	0.041869263	0.04249886597972363	29.335552	0.290955	done	0.038292739	0.03887784999096766	29.351936	0.162537	done	0.047737577	0.052602215990191326	29.339648	0.237732
cra-monotone-integralized/loops-crafted-1/sum_by_3_abstracted487743.ihull1_integralized.yml	done	0.038991388	0.042980831989552826	29.392896	0.347656	done	0.039411702	0.043559603014728054	29.450240	0.181885	done	0.052735614	0.05699654499767348	29.396992	0.121216
cra-monotone-integralized/loops-crafted-1/sum_by_3a3540a.ihull0_integralized.yml	done	0.047308561	0.05138099999749102	29.409280	0.221313	done	0.0442386	0.04862629299168475	29.519872	0.224121	done	0.040164466	0.0409247660136316	29.519872	0.254517
cra-monotone-integralized/loops-crafted-1/sum_by_3a3540a.ihull1_integralized.yml	done	0.062591632	0.06666830301401205	29.425664	0.198425	done	0.050132241	0.05453002799185924	29.437952	0.242859	done	0.046091884	0.05003243699320592	29.687808	0.291565
cra-monotone-integralized/loops-crafted-1/sum_by_3a3540a.ihull2_integralized.yml	done	0.04378775	0.0481108829844743	29.421568	0.158203	done	0.043417957	0.0476628860051278	29.458432	0.275574	done	0.042216046	0.04279232499538921	29.433856	0.166870
cra-monotone-integralized/loops-crafted-1/sum_natnum516e92.ihull0_integralized.yml	done	0.062266805	0.0664526259934064	29.908992	0.253540	done	0.043371769	0.0442191059992183	29.650944	0.289917	done	0.06460531	0.06909509099205025	29.691904	0.164612
cra-monotone-integralized/loops-crafted-1/sumt2a5b3c3.ihull0_integralized.yml	done	0.051811568	0.055889026989461854	30.351360	0.240784	done	0.057132174	0.061510554020060226	30.162944	0.263489	done	0.051218572	0.055562307010404766	30.920704	0.285522
cra-monotone-integralized/loops-crafted-1/sumt3ebeb06.ihull0_integralized.yml	done	0.076711077	0.08099341500201263	30.883840	0.454041	done	0.059442097	0.06383957900106907	30.961664	0.367737	done	0.071893301	0.07655617399723269	31.711232	0.460815
cra-monotone-integralized/loops-crafted-1/sumt46add96.ihull0_integralized.yml	done	0.109748642	0.11730552901281044	33.251328	0.948242	done	0.090782718	0.09626993301208131	32.460800	0.778870	done	0.107993836	0.11268752699834295	33.804288	0.873291
cra-monotone-integralized/loops-crafted-1/sumt5327626.ihull0_integralized.yml	done	0.180463705	0.18461819397634827	35.323904	2.279053	done	0.097594817	0.10185895100585185	34.480128	0.747375	done	0.14920661	0.1536591690091882	37.838848	1.646423
cra-monotone-integralized/loops-crafted-1/sumt6a77bdb.ihull0_integralized.yml	done	7.009152284	7.010179895005422	68.857856	116.474426	done	0.128798492	0.1359321780037135	36.339712	1.553101	done	0.233640264	0.2369643590063788	44.097536	3.238647
cra-monotone-integralized/loops-crafted-1/sumt7a21c7d.ihull0_integralized.yml	done	0.674238915	0.6820755820081104	42.127360	12.138428	done	0.173999323	0.17832503802492283	39.305216	2.411011	done	0.468923707	0.47600328200496733	50.769920	5.878357
cra-monotone-integralized/loops-crafted-1/sumt851b4d7.ihull0_integralized.yml	done	1.122407669	1.1297410010010935	44.036096	17.675964	done	0.265180911	0.26972364299581386	43.663360	3.301147	done	0.656948919	0.6628207369940355	66.060288	9.064148
cra-monotone-integralized/loops-crafted-1/sumt9c91748.ihull0_integralized.yml	done	1.750534064	1.7589404660102446	49.205248	33.516541	done	0.374581059	0.3791390600090381	49.721344	5.862915	done	1.014229449	1.0184664519911166	76.095488	15.199707
cra-monotone-integralized/loops-crafted-1/theatreSquare50aef2.ihull0_integralized.yml	done	0.062545685	0.0678111550223548	29.519872	0.326416	done	0.051083164	0.05560396201326512	29.528064	0.248535	done	0.041883786	0.042489109007874504	29.650944	0.238220
cra-monotone-integralized/loops-crafted-1/theatreSquare50aef2.ihull1_integralized.yml	done	0.039877865	0.04051631499896757	29.519872	0.360168	done	0.045696635	0.05002232801052742	29.569024	0.129944	done	0.047002494	0.048883356008445844	29.597696	0.346191
cra-monotone-integralized/loops-crafted-1/theatreSquare50aef2.ihull2_integralized.yml	done	0.046535191	0.05072564000147395	29.601792	0.240723	done	0.041279353	0.04191379601252265	29.466624	0.162598	done	0.039973867	0.04417854399071075	29.581312	0.192688
cra-monotone-integralized/loops-crafted-1/theatreSquare50aef2.ihull3_integralized.yml	done	0.062951351	0.06745816202601418	29.593600	0.180237	done	0.038888923	0.0396647320012562	29.585408	0.314392	done	0.056093407	0.06093516101827845	29.782016	0.244324
cra-monotone-integralized/loops-crafted-1/theatreSquare50aef2.ihull4_integralized.yml	done	0.043663834	0.047791799006517977	29.581312	0.269409	done	0.041934329	0.046216156013542786	29.474816	0.297913	done	0.052694757	0.05697805600357242	29.605888	0.165833
cra-monotone-integralized/loops-crafted-1/theatreSquare50aef2.ihull5_integralized.yml	done	0.042463784	0.04301077499985695	29.581312	0.170227	done	0.054792247	0.059607436996884644	29.573120	0.263855	done	0.041499558	0.04577103100018576	29.552640	0.289429
cra-monotone-integralized/loops-crafted-1/vnew1d7210c.ihull0_integralized.yml	done	0.04208166	0.04266624600859359	29.913088	0.371216	done	0.038838719	0.03946631099097431	29.724672	0.162842	done	0.047723647	0.051865209999959916	29.949952	0.344482
cra-monotone-integralized/loops-crafted-1/vnew1d7210c.ihull1_integralized.yml	done	0.0372123	0.037761540996143594	29.523968	0.327637	done	0.041321711	0.04200431099161506	29.593600	0.160889	done	0.049754606	0.05067155999131501	29.650944	0.167114
cra-monotone-integralized/loops-crafted-1/vnew23ccefe.ihull0_integralized.yml	done	0.056383413	0.0606119729927741	29.872128	0.148315	done	0.041159199	0.04526015601004474	29.597696	0.212219	done	0.043195852	0.0473328790103551	29.732864	0.218933
cra-monotone-integralized/loops-crafted-1/watermelon2bebd2.ihull0_integralized.yml	done	0.046327461	0.050467655004467815	29.564928	0.233704	done	0.067853014	0.07212768099270761	29.495296	0.158752	done	0.056543237	0.060920607997104526	29.544448	0.281921
cra-monotone-integralized/loops-crafted-1/watermelon2bebd2.ihull1_integralized.yml	done	0.053373732	0.05746346898376942	29.388800	0.251648	done	0.049284131	0.049929500004509464	29.446144	0.395935	done	0.053429664	0.05757531101698987	29.523968	0.179810
cra-monotone-integralized/loop-simple/deep-nested4fc714.ihull0_integralized.yml	done	0.071688813	0.07652576599502936	30.359552	0.578918	done	0.101970044	0.1078934550168924	30.273536	0.458740	done	0.055351146	0.056629402010003105	30.654464	0.358948
cra-monotone-integralized/loop-simple/deep-nested4fc714.ihull1_integralized.yml	done	0.049832792	0.053943503997288644	30.085120	0.580322	done	0.041041577	0.04163671299465932	29.708288	0.199402	done	0.049773996	0.05399158599902876	30.191616	0.203552
cra-monotone-integralized/loop-simple/deep-nested4fc714.ihull2_integralized.yml	done	0.059795243	0.06048383199959062	30.339072	0.572876	done	0.043012761	0.04723368902341463	30.052352	0.251526	done	0.047321164	0.04794880299596116	30.244864	0.619873
