   BENCHMARK INFORMATION
Compute the projection of the integer hull of existential formulas in the theory of linear integer-real arithmetic.
benchmark definition:    benchmark-defs/IntHull.xml
name:                    IntHull
run sets:                lira-convex-hull-real-relaxation-lw.cra-monotone-svcomp
date:                    Thu, 2025-07-03 14:43:50 EDT
tool:                    Projection of integer hull 1.0
tool executable:         /home/diagram/src/research/projects/duet/duet-nk-popl-local-abstraction/_build/default/srk/bigtop.exe
options:
resource limits:
- time:                  30 s
hardware requirements:
------------------------------------------------------------

   SYSTEM INFORMATION
host:                    frame
os:                      Linux-6.11.0-28-generic-x86_64-with-glibc2.39
cpu:                     Intel Core Ultra 5 125H
- cores:                 18
- max frequency:         4500.0 MHz
- turbo boost enabled:   True
ram:                     33084.030976 MB
------------------------------------------------------------



lira-convex-hull-pc.cra-monotone-svcomp
Run set 1 of 18: skipped


lira-convex-hull-lplh.cra-monotone-svcomp
Run set 2 of 18: skipped


lira-convex-hull-pc-lplh.cra-monotone-svcomp
Run set 3 of 18: skipped


lira-convex-hull-real-relaxation-lw.cra-monotone-svcomp
Run set 4 of 18 with options '-lira-convex-hull-real-relaxation-lw' and propertyfile 'None'

inputfile                                                                        status                       cpu time   wall time        host
nla-digbench-scaling/dijkstra-u_unwindbound1e3b993.i---hull-11.yml               done                             0.03        0.03        None
nla-digbench-scaling/dijkstra-u_unwindbound1e3b993.i---hull-2.yml                done                             0.03        0.03        None
nla-digbench-scaling/dijkstra-u_unwindbound1e3b993.i---hull-3.yml                done                             0.03        0.03        None
nla-digbench-scaling/dijkstra-u_unwindbound1e3b993.i---hull-4.yml                done                             0.03        0.03        None
nla-digbench-scaling/dijkstra-u_unwindbound1e3b993.i---hull-5.yml                done                             0.03        0.03        None
nla-digbench-scaling/dijkstra-u_unwindbound1e3b993.i---hull-6.yml                done                             0.03        0.03        None
nla-digbench-scaling/dijkstra-u_unwindbound1e3b993.i---hull-7.yml                done                             0.03        0.03        None
nla-digbench-scaling/dijkstra-u_unwindbound1e3b993.i---hull-8.yml                done                             0.03        0.03        None
nla-digbench-scaling/dijkstra-u_unwindbound1e3b993.i---hull-9.yml                done                             0.03        0.03        None
nla-digbench-scaling/dijkstra-u_unwindbound20bb8766.i---hull-0.yml               done                             0.05        0.06        None
nla-digbench-scaling/dijkstra-u_unwindbound20bb8766.i---hull-1.yml               done                             0.06        0.06        None
nla-digbench-scaling/dijkstra-u_unwindbound20bb8766.i---hull-10.yml              done                             0.04        0.04        None
nla-digbench-scaling/dijkstra-u_unwindbound20bb8766.i---hull-11.yml              done                             0.03        0.03        None
nla-digbench-scaling/dijkstra-u_unwindbound20bb8766.i---hull-2.yml               done                             0.04        0.05        None
nla-digbench-scaling/dijkstra-u_unwindbound20bb8766.i---hull-3.yml               done                             0.05        0.05        None
nla-digbench-scaling/dijkstra-u_unwindbound20bb8766.i---hull-4.yml               done                             0.04        0.04        None
nla-digbench-scaling/dijkstra-u_unwindbound20bb8766.i---hull-5.yml               done                             0.04        0.04        None
nla-digbench-scaling/dijkstra-u_unwindbound20bb8766.i---hull-6.yml               done                             0.03        0.03        None
nla-digbench-scaling/dijkstra-u_unwindbound20bb8766.i---hull-7.yml               done                             0.03        0.03        None
nla-digbench-scaling/dijkstra-u_unwindbound20bb8766.i---hull-8.yml               done                             0.03        0.03        None
nla-digbench-scaling/dijkstra-u_unwindbound20bb8766.i---hull-9.yml               done                             0.03        0.04        None
nla-digbench-scaling/dijkstra-u_unwindbound2fe0114.i---hull-0.yml                done                             0.06        0.06        None
nla-digbench-scaling/dijkstra-u_unwindbound2fe0114.i---hull-1.yml                done                             0.05        0.06        None
nla-digbench-scaling/dijkstra-u_unwindbound2fe0114.i---hull-10.yml               done                             0.03        0.03        None
nla-digbench-scaling/dijkstra-u_unwindbound2fe0114.i---hull-11.yml               done                             0.03        0.03        None
nla-digbench-scaling/dijkstra-u_unwindbound2fe0114.i---hull-2.yml                done                             0.05        0.05        None
nla-digbench-scaling/dijkstra-u_unwindbound2fe0114.i---hull-3.yml                done                             0.04        0.05        None
nla-digbench-scaling/dijkstra-u_unwindbound2fe0114.i---hull-4.yml                done                             0.05        0.06        None
nla-digbench-scaling/dijkstra-u_unwindbound2fe0114.i---hull-5.yml                done                             0.04        0.04        None
nla-digbench-scaling/dijkstra-u_unwindbound2fe0114.i---hull-6.yml                done                             0.03        0.03        None
nla-digbench-scaling/dijkstra-u_unwindbound2fe0114.i---hull-7.yml                done                             0.03        0.03        None
nla-digbench-scaling/dijkstra-u_unwindbound2fe0114.i---hull-8.yml                done                             0.04        0.04        None
nla-digbench-scaling/dijkstra-u_unwindbound2fe0114.i---hull-9.yml                done                             0.03        0.03        None
nla-digbench-scaling/dijkstra-u_unwindbound50142a22.i---hull-0.yml               done                             0.06        0.06        None
nla-digbench-scaling/dijkstra-u_unwindbound50142a22.i---hull-1.yml               done                             0.06        0.06        None
nla-digbench-scaling/dijkstra-u_unwindbound50142a22.i---hull-10.yml              done                             0.03        0.03        None
nla-digbench-scaling/dijkstra-u_unwindbound50142a22.i---hull-11.yml              done                             0.03        0.03        None
nla-digbench-scaling/dijkstra-u_unwindbound50142a22.i---hull-2.yml               done                             0.04        0.04        None
nla-digbench-scaling/dijkstra-u_unwindbound50142a22.i---hull-3.yml               done                             0.05        0.05        None
nla-digbench-scaling/dijkstra-u_unwindbound50142a22.i---hull-4.yml               done                             0.04        0.04        None
nla-digbench-scaling/dijkstra-u_unwindbound50142a22.i---hull-5.yml               done                             0.04        0.05        None
nla-digbench-scaling/dijkstra-u_unwindbound50142a22.i---hull-6.yml               done                             0.03        0.03        None
nla-digbench-scaling/dijkstra-u_unwindbound50142a22.i---hull-7.yml               done                             0.03        0.03        None
nla-digbench-scaling/dijkstra-u_unwindbound50142a22.i---hull-8.yml               done                             0.03        0.03        None
nla-digbench-scaling/dijkstra-u_unwindbound50142a22.i---hull-9.yml               done                             0.04        0.04        None
nla-digbench-scaling/dijkstra-u_unwindbound5acc0f6.i---hull-0.yml                done                             0.06        0.06        None
nla-digbench-scaling/dijkstra-u_unwindbound5acc0f6.i---hull-1.yml                done                             0.05        0.06        None
nla-digbench-scaling/dijkstra-u_unwindbound5acc0f6.i---hull-10.yml               done                             0.03        0.03        None
nla-digbench-scaling/dijkstra-u_unwindbound5acc0f6.i---hull-11.yml               done                             0.03        0.03        None
nla-digbench-scaling/dijkstra-u_unwindbound5acc0f6.i---hull-2.yml                done                             0.04        0.04        None
nla-digbench-scaling/dijkstra-u_unwindbound5acc0f6.i---hull-3.yml                done                             0.05        0.05        None
nla-digbench-scaling/dijkstra-u_unwindbound5acc0f6.i---hull-4.yml                done                             0.05        0.05        None
nla-digbench-scaling/dijkstra-u_unwindbound5acc0f6.i---hull-5.yml                done                             0.04        0.04        None
nla-digbench-scaling/dijkstra-u_unwindbound5acc0f6.i---hull-6.yml                done                             0.03        0.03        None
nla-digbench-scaling/dijkstra-u_unwindbound5acc0f6.i---hull-7.yml                done                             0.05        0.05        None
nla-digbench-scaling/dijkstra-u_unwindbound5acc0f6.i---hull-8.yml                done                             0.03        0.03        None
nla-digbench-scaling/dijkstra-u_unwindbound5acc0f6.i---hull-9.yml                done                             0.03        0.03        None
nla-digbench-scaling/dijkstra-u_valuebound1002d0ee2.i---hull-0.yml               done                             0.05        0.06        None
nla-digbench-scaling/dijkstra-u_valuebound1002d0ee2.i---hull-1.yml               done                             0.05        0.06        None
nla-digbench-scaling/dijkstra-u_valuebound1002d0ee2.i---hull-10.yml              done                             0.03        0.03        None
nla-digbench-scaling/dijkstra-u_valuebound1002d0ee2.i---hull-11.yml              done                             0.03        0.03        None
nla-digbench-scaling/dijkstra-u_valuebound1002d0ee2.i---hull-2.yml               done                             0.04        0.04        None
nla-digbench-scaling/dijkstra-u_valuebound1002d0ee2.i---hull-3.yml               done                             0.04        0.04        None
nla-digbench-scaling/dijkstra-u_valuebound1002d0ee2.i---hull-4.yml               done                             0.05        0.05        None
nla-digbench-scaling/dijkstra-u_valuebound1002d0ee2.i---hull-5.yml               done                             0.04        0.04        None
nla-digbench-scaling/dijkstra-u_valuebound1002d0ee2.i---hull-6.yml               done                             0.03        0.03        None
nla-digbench-scaling/dijkstra-u_valuebound1002d0ee2.i---hull-7.yml               done                             0.03        0.03        None
nla-digbench-scaling/dijkstra-u_valuebound1002d0ee2.i---hull-8.yml               done                             0.03        0.03        None
nla-digbench-scaling/dijkstra-u_valuebound1002d0ee2.i---hull-9.yml               done                             0.03        0.03        None
nla-digbench-scaling/dijkstra-u_valuebound10369fbb.i---hull-0.yml                done                             0.05        0.05        None
nla-digbench-scaling/dijkstra-u_valuebound10369fbb.i---hull-1.yml                done                             0.06        0.06        None
nla-digbench-scaling/dijkstra-u_valuebound10369fbb.i---hull-10.yml               done                             0.03        0.03        None
nla-digbench-scaling/dijkstra-u_valuebound10369fbb.i---hull-11.yml               done                             0.03        0.03        None
nla-digbench-scaling/dijkstra-u_valuebound10369fbb.i---hull-2.yml                done                             0.04        0.04        None
nla-digbench-scaling/dijkstra-u_valuebound10369fbb.i---hull-3.yml                done                             0.04        0.04        None
nla-digbench-scaling/dijkstra-u_valuebound10369fbb.i---hull-4.yml                done                             0.04        0.05        None
nla-digbench-scaling/dijkstra-u_valuebound10369fbb.i---hull-5.yml                done                             0.04        0.04        None
nla-digbench-scaling/dijkstra-u_valuebound10369fbb.i---hull-6.yml                done                             0.03        0.03        None
nla-digbench-scaling/dijkstra-u_valuebound10369fbb.i---hull-7.yml                done                             0.03        0.03        None
nla-digbench-scaling/dijkstra-u_valuebound10369fbb.i---hull-8.yml                done                             0.03        0.03        None
nla-digbench-scaling/dijkstra-u_valuebound10369fbb.i---hull-9.yml                done                             0.03        0.03        None
nla-digbench-scaling/dijkstra-u_valuebound1c0b41a.i---hull-0.yml                 done                             0.05        0.05        None
nla-digbench-scaling/dijkstra-u_valuebound1c0b41a.i---hull-1.yml                 done                             0.05        0.05        None
nla-digbench-scaling/dijkstra-u_valuebound1c0b41a.i---hull-10.yml                done                             0.03        0.03        None
nla-digbench-scaling/dijkstra-u_valuebound1c0b41a.i---hull-11.yml                done                             0.03        0.03        None
nla-digbench-scaling/dijkstra-u_valuebound1c0b41a.i---hull-2.yml                 done                             0.04        0.04        None
nla-digbench-scaling/dijkstra-u_valuebound1c0b41a.i---hull-3.yml                 done                             0.04        0.05        None
nla-digbench-scaling/dijkstra-u_valuebound1c0b41a.i---hull-4.yml                 done                             0.04        0.04        None
nla-digbench-scaling/dijkstra-u_valuebound1c0b41a.i---hull-5.yml                 done                             0.04        0.04        None
nla-digbench-scaling/dijkstra-u_valuebound1c0b41a.i---hull-6.yml                 done                             0.03        0.03        None
nla-digbench-scaling/dijkstra-u_valuebound1c0b41a.i---hull-7.yml                 done                             0.03        0.03        None
nla-digbench-scaling/dijkstra-u_valuebound1c0b41a.i---hull-8.yml                 done                             0.03        0.03        None
nla-digbench-scaling/dijkstra-u_valuebound1c0b41a.i---hull-9.yml                 done                             0.03        0.03        None
nla-digbench-scaling/dijkstra-u_valuebound208594ca.i---hull-0.yml                done                             0.05        0.05        None
nla-digbench-scaling/dijkstra-u_valuebound208594ca.i---hull-1.yml                done                             0.05        0.05        None
nla-digbench-scaling/dijkstra-u_valuebound208594ca.i---hull-10.yml               done                             0.03        0.03        None
nla-digbench-scaling/dijkstra-u_valuebound208594ca.i---hull-11.yml               done                             0.03        0.04        None
nla-digbench-scaling/dijkstra-u_valuebound208594ca.i---hull-2.yml                done                             0.04        0.04        None
nla-digbench-scaling/dijkstra-u_valuebound208594ca.i---hull-3.yml                done                             0.04        0.05        None
nla-digbench-scaling/dijkstra-u_valuebound208594ca.i---hull-4.yml                done                             0.05        0.05        None
nla-digbench-scaling/dijkstra-u_valuebound208594ca.i---hull-5.yml                done                             0.04        0.04        None
nla-digbench-scaling/dijkstra-u_valuebound208594ca.i---hull-6.yml                done                             0.03        0.03        None
nla-digbench-scaling/dijkstra-u_valuebound208594ca.i---hull-7.yml                done                             0.03        0.04        None
nla-digbench-scaling/dijkstra-u_valuebound208594ca.i---hull-8.yml                done                             0.08        0.08        None
nla-digbench-scaling/dijkstra-u_valuebound208594ca.i---hull-9.yml                done                             0.03        0.03        None
nla-digbench-scaling/dijkstra-u_valuebound2307724.i---hull-0.yml                 done                             0.05        0.06        None
nla-digbench-scaling/dijkstra-u_valuebound2307724.i---hull-1.yml                 done                             0.05        0.05        None
nla-digbench-scaling/dijkstra-u_valuebound2307724.i---hull-10.yml                done                             0.03        0.03        None
nla-digbench-scaling/dijkstra-u_valuebound2307724.i---hull-11.yml                done                             0.03        0.03        None
nla-digbench-scaling/dijkstra-u_valuebound2307724.i---hull-2.yml                 done                             0.04        0.05        None
nla-digbench-scaling/dijkstra-u_valuebound2307724.i---hull-3.yml                 done                             0.04        0.05        None
nla-digbench-scaling/dijkstra-u_valuebound2307724.i---hull-4.yml                 done                             0.04        0.04        None
nla-digbench-scaling/dijkstra-u_valuebound2307724.i---hull-5.yml                 done                             0.04        0.04        None
nla-digbench-scaling/dijkstra-u_valuebound2307724.i---hull-6.yml                 done                             0.03        0.03        None
nla-digbench-scaling/dijkstra-u_valuebound2307724.i---hull-7.yml                 done                             0.03        0.03        None
nla-digbench-scaling/dijkstra-u_valuebound2307724.i---hull-8.yml                 done                             0.03        0.03        None
nla-digbench-scaling/dijkstra-u_valuebound2307724.i---hull-9.yml                 done                             0.03        0.03        None
nla-digbench-scaling/dijkstra-u_valuebound50e90558.i---hull-0.yml                done                             0.05        0.05        None
nla-digbench-scaling/dijkstra-u_valuebound50e90558.i---hull-1.yml                done                             0.05        0.05        None
nla-digbench-scaling/dijkstra-u_valuebound50e90558.i---hull-10.yml               done                             0.03        0.03        None
nla-digbench-scaling/dijkstra-u_valuebound50e90558.i---hull-11.yml               done                             0.03        0.04        None
nla-digbench-scaling/dijkstra-u_valuebound50e90558.i---hull-2.yml                done                             0.04        0.05        None
nla-digbench-scaling/dijkstra-u_valuebound50e90558.i---hull-3.yml                done                             0.05        0.05        None
nla-digbench-scaling/dijkstra-u_valuebound50e90558.i---hull-4.yml                done                             0.04        0.04        None
nla-digbench-scaling/dijkstra-u_valuebound50e90558.i---hull-5.yml                done                             0.04        0.04        None
nla-digbench-scaling/dijkstra-u_valuebound50e90558.i---hull-6.yml                done                             0.03        0.04        None
nla-digbench-scaling/dijkstra-u_valuebound50e90558.i---hull-7.yml                done                             0.03        0.04        None
nla-digbench-scaling/dijkstra-u_valuebound50e90558.i---hull-8.yml                done                             0.03        0.03        None
nla-digbench-scaling/dijkstra-u_valuebound50e90558.i---hull-9.yml                done                             0.03        0.03        None
nla-digbench-scaling/dijkstra-u_valuebound58809ba.i---hull-0.yml                 done                             0.05        0.06        None
nla-digbench-scaling/dijkstra-u_valuebound58809ba.i---hull-1.yml                 done                             0.06        0.06        None
nla-digbench-scaling/dijkstra-u_valuebound58809ba.i---hull-10.yml                done                             0.03        0.03        None
nla-digbench-scaling/dijkstra-u_valuebound58809ba.i---hull-11.yml                done                             0.04        0.04        None
nla-digbench-scaling/dijkstra-u_valuebound58809ba.i---hull-2.yml                 done                             0.04        0.05        None
nla-digbench-scaling/dijkstra-u_valuebound58809ba.i---hull-3.yml                 done                             0.04        0.04        None
nla-digbench-scaling/dijkstra-u_valuebound58809ba.i---hull-4.yml                 done                             0.04        0.05        None
nla-digbench-scaling/dijkstra-u_valuebound58809ba.i---hull-5.yml                 done                             0.04        0.04        None
nla-digbench-scaling/dijkstra-u_valuebound58809ba.i---hull-6.yml                 done                             0.03        0.03        None
nla-digbench-scaling/dijkstra-u_valuebound58809ba.i---hull-7.yml                 done                             0.03        0.03        None
nla-digbench-scaling/dijkstra-u_valuebound58809ba.i---hull-8.yml                 done                             0.03        0.03        None
nla-digbench-scaling/dijkstra-u_valuebound58809ba.i---hull-9.yml                 done                             0.03        0.03        None
nla-digbench-scaling/divbin2_unwindbound10012550b.i---hull-0.yml                 done                             0.03        0.04        None
nla-digbench-scaling/divbin2_unwindbound10012550b.i---hull-1.yml                 done                             0.03        0.03        None
nla-digbench-scaling/divbin2_unwindbound10012550b.i---hull-10.yml                done                             0.03        0.03        None
nla-digbench-scaling/divbin2_unwindbound10012550b.i---hull-11.yml                done                             0.03        0.03        None
nla-digbench-scaling/divbin2_unwindbound10012550b.i---hull-2.yml                 done                             0.03        0.03        None
nla-digbench-scaling/divbin2_unwindbound10012550b.i---hull-3.yml                 done                             0.03        0.03        None
nla-digbench-scaling/divbin2_unwindbound10012550b.i---hull-4.yml                 done                             0.03        0.04        None
nla-digbench-scaling/divbin2_unwindbound10012550b.i---hull-5.yml                 done                             0.03        0.03        None
nla-digbench-scaling/divbin2_unwindbound10012550b.i---hull-6.yml                 done                             0.03        0.03        None
nla-digbench-scaling/divbin2_unwindbound10012550b.i---hull-7.yml                 done                             0.03        0.03        None
nla-digbench-scaling/divbin2_unwindbound10012550b.i---hull-8.yml                 done                             0.03        0.03        None
nla-digbench-scaling/divbin2_unwindbound10012550b.i---hull-9.yml                 done                             0.03        0.04        None
nla-digbench-scaling/divbin2_unwindbound10023776.i---hull-0.yml                  done                             0.03        0.03        None
nla-digbench-scaling/divbin2_unwindbound10023776.i---hull-1.yml                  done                             0.03        0.03        None
nla-digbench-scaling/divbin2_unwindbound10023776.i---hull-10.yml                 done                             0.03        0.03        None
nla-digbench-scaling/divbin2_unwindbound10023776.i---hull-11.yml                 done                             0.03        0.04        None
nla-digbench-scaling/divbin2_unwindbound10023776.i---hull-2.yml                  done                             0.04        0.04        None
nla-digbench-scaling/divbin2_unwindbound10023776.i---hull-3.yml                  done                             0.03        0.03        None
nla-digbench-scaling/divbin2_unwindbound10023776.i---hull-4.yml                  done                             0.03        0.04        None
nla-digbench-scaling/divbin2_unwindbound10023776.i---hull-5.yml                  done                             0.03        0.03        None
nla-digbench-scaling/divbin2_unwindbound10023776.i---hull-6.yml                  done                             0.03        0.03        None
nla-digbench-scaling/divbin2_unwindbound10023776.i---hull-7.yml                  done                             0.03        0.03        None
nla-digbench-scaling/divbin2_unwindbound10023776.i---hull-8.yml                  done                             0.03        0.04        None
nla-digbench-scaling/divbin2_unwindbound10023776.i---hull-9.yml                  done                             0.03        0.03        None
nla-digbench-scaling/divbin2_unwindbound127bd65.i---hull-0.yml                   done                             0.03        0.03        None
nla-digbench-scaling/divbin2_unwindbound127bd65.i---hull-1.yml                   done                             0.03        0.03        None
nla-digbench-scaling/divbin2_unwindbound127bd65.i---hull-10.yml                  done                             0.03        0.03        None
nla-digbench-scaling/divbin2_unwindbound127bd65.i---hull-11.yml                  done                             0.03        0.03        None
nla-digbench-scaling/divbin2_unwindbound127bd65.i---hull-2.yml                   done                             0.03        0.03        None
nla-digbench-scaling/divbin2_unwindbound127bd65.i---hull-3.yml                   done                             0.03        0.04        None
nla-digbench-scaling/divbin2_unwindbound127bd65.i---hull-4.yml                   done                             0.03        0.03        None
nla-digbench-scaling/divbin2_unwindbound127bd65.i---hull-5.yml                   done                             0.03        0.03        None
nla-digbench-scaling/divbin2_unwindbound127bd65.i---hull-6.yml                   done                             0.03        0.04        None
nla-digbench-scaling/divbin2_unwindbound127bd65.i---hull-7.yml                   done                             0.03        0.03        None
nla-digbench-scaling/divbin2_unwindbound127bd65.i---hull-8.yml                   done                             0.03        0.03        None
nla-digbench-scaling/divbin2_unwindbound127bd65.i---hull-9.yml                   done                             0.03        0.03        None
nla-digbench-scaling/divbin2_unwindbound20f0a835.i---hull-0.yml                  done                             0.04        0.04        None
nla-digbench-scaling/divbin2_unwindbound20f0a835.i---hull-1.yml                  done                             0.03        0.04        None
nla-digbench-scaling/divbin2_unwindbound20f0a835.i---hull-10.yml                 done                             0.04        0.04        None
nla-digbench-scaling/divbin2_unwindbound20f0a835.i---hull-11.yml                 done                             0.03        0.03        None
nla-digbench-scaling/divbin2_unwindbound20f0a835.i---hull-2.yml                  done                             0.03        0.03        None
nla-digbench-scaling/divbin2_unwindbound20f0a835.i---hull-3.yml                  done                             0.03        0.03        None
nla-digbench-scaling/divbin2_unwindbound20f0a835.i---hull-4.yml                  done                             0.03        0.04        None
nla-digbench-scaling/divbin2_unwindbound20f0a835.i---hull-5.yml                  done                             0.04        0.04        None
nla-digbench-scaling/divbin2_unwindbound20f0a835.i---hull-6.yml                  done                             0.03        0.03        None
nla-digbench-scaling/divbin2_unwindbound20f0a835.i---hull-7.yml                  done                             0.03        0.03        None
nla-digbench-scaling/divbin2_unwindbound20f0a835.i---hull-8.yml                  done                             0.03        0.03        None
nla-digbench-scaling/divbin2_unwindbound20f0a835.i---hull-9.yml                  done                             0.03        0.03        None
nla-digbench-scaling/divbin2_unwindbound288ebee.i---hull-0.yml                   done                             0.03        0.03        None
nla-digbench-scaling/divbin2_unwindbound288ebee.i---hull-1.yml                   done                             0.04        0.04        None
nla-digbench-scaling/divbin2_unwindbound288ebee.i---hull-10.yml                  done                             0.03        0.03        None
nla-digbench-scaling/divbin2_unwindbound288ebee.i---hull-11.yml                  done                             0.03        0.03        None
nla-digbench-scaling/divbin2_unwindbound288ebee.i---hull-2.yml                   done                             0.03        0.04        None
nla-digbench-scaling/divbin2_unwindbound288ebee.i---hull-3.yml                   done                             0.03        0.03        None
nla-digbench-scaling/divbin2_unwindbound288ebee.i---hull-4.yml                   done                             0.03        0.04        None
nla-digbench-scaling/divbin2_unwindbound288ebee.i---hull-5.yml                   done                             0.04        0.04        None
nla-digbench-scaling/divbin2_unwindbound288ebee.i---hull-6.yml                   done                             0.03        0.03        None
nla-digbench-scaling/divbin2_unwindbound288ebee.i---hull-7.yml                   done                             0.03        0.03        None
nla-digbench-scaling/divbin2_unwindbound288ebee.i---hull-8.yml                   done                             0.03        0.03        None
nla-digbench-scaling/divbin2_unwindbound288ebee.i---hull-9.yml                   done                             0.03        0.03        None
nla-digbench-scaling/divbin2_unwindbound50c4468f.i---hull-0.yml                  done                             0.03        0.03        None
nla-digbench-scaling/divbin2_unwindbound50c4468f.i---hull-1.yml                  done                             0.03        0.04        None
nla-digbench-scaling/divbin2_unwindbound50c4468f.i---hull-10.yml                 done                             0.03        0.03        None
nla-digbench-scaling/divbin2_unwindbound50c4468f.i---hull-11.yml                 done                             0.03        0.03        None
nla-digbench-scaling/divbin2_unwindbound50c4468f.i---hull-2.yml                  done                             0.03        0.04        None
nla-digbench-scaling/divbin2_unwindbound50c4468f.i---hull-3.yml                  done                             0.03        0.03        None
nla-digbench-scaling/divbin2_unwindbound50c4468f.i---hull-4.yml                  done                             0.03        0.04        None
nla-digbench-scaling/divbin2_unwindbound50c4468f.i---hull-5.yml                  done                             0.04        0.04        None
nla-digbench-scaling/divbin2_unwindbound50c4468f.i---hull-6.yml                  done                             0.03        0.04        None
nla-digbench-scaling/divbin2_unwindbound50c4468f.i---hull-7.yml                  done                             0.03        0.03        None
nla-digbench-scaling/divbin2_unwindbound50c4468f.i---hull-8.yml                  done                             0.03        0.03        None
nla-digbench-scaling/divbin2_unwindbound50c4468f.i---hull-9.yml                  done                             0.03        0.03        None
nla-digbench-scaling/divbin2_unwindbound5c533cd.i---hull-0.yml                   done                             0.03        0.04        None
nla-digbench-scaling/divbin2_unwindbound5c533cd.i---hull-1.yml                   done                             0.03        0.04        None
nla-digbench-scaling/divbin2_unwindbound5c533cd.i---hull-10.yml                  done                             0.03        0.03        None
nla-digbench-scaling/divbin2_unwindbound5c533cd.i---hull-11.yml                  done                             0.03        0.03        None
nla-digbench-scaling/divbin2_unwindbound5c533cd.i---hull-2.yml                   done                             0.04        0.04        None
nla-digbench-scaling/divbin2_unwindbound5c533cd.i---hull-3.yml                   done                             0.03        0.03        None
nla-digbench-scaling/divbin2_unwindbound5c533cd.i---hull-4.yml                   done                             0.03        0.04        None
nla-digbench-scaling/divbin2_unwindbound5c533cd.i---hull-5.yml                   done                             0.04        0.04        None
nla-digbench-scaling/divbin2_unwindbound5c533cd.i---hull-6.yml                   done                             0.03        0.03        None
nla-digbench-scaling/divbin2_unwindbound5c533cd.i---hull-7.yml                   done                             0.03        0.03        None
nla-digbench-scaling/divbin2_unwindbound5c533cd.i---hull-8.yml                   done                             0.03        0.04        None
nla-digbench-scaling/divbin2_unwindbound5c533cd.i---hull-9.yml                   done                             0.04        0.04        None
nla-digbench-scaling/divbin2_valuebound100e2617a.i---hull-0.yml                  done                             0.03        0.03        None
nla-digbench-scaling/divbin2_valuebound100e2617a.i---hull-1.yml                  done                             0.03        0.03        None
nla-digbench-scaling/divbin2_valuebound100e2617a.i---hull-10.yml                 done                             0.03        0.03        None
nla-digbench-scaling/divbin2_valuebound100e2617a.i---hull-11.yml                 done                             0.03        0.03        None
nla-digbench-scaling/divbin2_valuebound100e2617a.i---hull-2.yml                  done                             0.03        0.03        None
nla-digbench-scaling/divbin2_valuebound100e2617a.i---hull-3.yml                  done                             0.04        0.04        None
nla-digbench-scaling/divbin2_valuebound100e2617a.i---hull-4.yml                  done                             0.03        0.03        None
nla-digbench-scaling/divbin2_valuebound100e2617a.i---hull-5.yml                  done                             0.03        0.03        None
nla-digbench-scaling/divbin2_valuebound100e2617a.i---hull-6.yml                  done                             0.03        0.03        None
nla-digbench-scaling/divbin2_valuebound100e2617a.i---hull-7.yml                  done                             0.03        0.03        None
nla-digbench-scaling/divbin2_valuebound100e2617a.i---hull-8.yml                  done                             0.03        0.03        None
nla-digbench-scaling/divbin2_valuebound100e2617a.i---hull-9.yml                  done                             0.03        0.03        None
nla-digbench-scaling/divbin2_valuebound10d62e5a.i---hull-0.yml                   done                             0.03        0.03        None
nla-digbench-scaling/divbin2_valuebound10d62e5a.i---hull-1.yml                   done                             0.03        0.04        None
nla-digbench-scaling/divbin2_valuebound10d62e5a.i---hull-10.yml                  done                             0.03        0.03        None
nla-digbench-scaling/divbin2_valuebound10d62e5a.i---hull-11.yml                  done                             0.03        0.03        None
nla-digbench-scaling/divbin2_valuebound10d62e5a.i---hull-2.yml                   done                             0.03        0.03        None
nla-digbench-scaling/divbin2_valuebound10d62e5a.i---hull-3.yml                   done                             0.03        0.04        None
nla-digbench-scaling/divbin2_valuebound10d62e5a.i---hull-4.yml                   done                             0.03        0.03        None
nla-digbench-scaling/divbin2_valuebound10d62e5a.i---hull-5.yml                   done                             0.03        0.03        None
nla-digbench-scaling/divbin2_valuebound10d62e5a.i---hull-6.yml                   done                             0.03        0.04        None
nla-digbench-scaling/divbin2_valuebound10d62e5a.i---hull-7.yml                   done                             0.03        0.03        None
nla-digbench-scaling/divbin2_valuebound10d62e5a.i---hull-8.yml                   done                             0.03        0.03        None
nla-digbench-scaling/divbin2_valuebound10d62e5a.i---hull-9.yml                   done                             0.03        0.03        None
nla-digbench-scaling/divbin2_valuebound163ea41.i---hull-0.yml                    done                             0.03        0.03        None
nla-digbench-scaling/divbin2_valuebound163ea41.i---hull-1.yml                    done                             0.03        0.03        None
nla-digbench-scaling/divbin2_valuebound163ea41.i---hull-10.yml                   done                             0.03        0.03        None
nla-digbench-scaling/divbin2_valuebound163ea41.i---hull-11.yml                   done                             0.03        0.03        None
nla-digbench-scaling/divbin2_valuebound163ea41.i---hull-2.yml                    done                             0.04        0.04        None
nla-digbench-scaling/divbin2_valuebound163ea41.i---hull-3.yml                    done                             0.03        0.04        None
nla-digbench-scaling/divbin2_valuebound163ea41.i---hull-4.yml                    done                             0.08        0.08        None
nla-digbench-scaling/divbin2_valuebound163ea41.i---hull-5.yml                    done                             0.03        0.03        None
nla-digbench-scaling/divbin2_valuebound163ea41.i---hull-6.yml                    done                             0.03        0.03        None
nla-digbench-scaling/divbin2_valuebound163ea41.i---hull-7.yml                    done                             0.03        0.03        None
nla-digbench-scaling/divbin2_valuebound163ea41.i---hull-8.yml                    done                             0.03        0.04        None
