tool	Projection of integer hull 1.0	Projection of integer hull 1.0	Projection of integer hull 1.0	Projection of integer hull 1.0	Projection of integer hull 1.0
cra-monotone-svcomp-reach-safety/loop-zilu/benchmark39_conjunctivefbc3bf.ihull0.yml	done	0.044174304	0.04474875300365966	30.044160	0.222351
cra-monotone-svcomp-reach-safety/loop-zilu/benchmark40_polynomial685d99.ihull0.yml	done	0.054360586	0.05499271900043823	30.961664	0.392639
cra-monotone-svcomp-reach-safety/loop-zilu/benchmark41_conjunctive2fdd94.ihull0.yml	done	0.046721412	0.04758316700463183	30.568448	0.109680
cra-monotone-svcomp-reach-safety/loop-zilu/benchmark42_conjunctive79461c.ihull0.yml	done	0.04353988	0.045062195997161325	30.310400	0.343872
cra-monotone-svcomp-reach-safety/loop-zilu/benchmark43_conjunctive70ba13.ihull0.yml	done	0.045453323	0.04620129000250017	30.089216	0.065735
cra-monotone-svcomp-reach-safety/loop-zilu/benchmark44_disjunctive3c307e.ihull0.yml	done	0.068668447	0.07005045499681728	30.658560	0.459229
cra-monotone-svcomp-reach-safety/loop-zilu/benchmark45_disjunctivef701d6.ihull0.yml	done	0.050152582	0.05141689200536348	30.588928	0.415466
cra-monotone-svcomp-reach-safety/loop-zilu/benchmark46_disjunctive9d1b77.ihull0.yml	done	0.056317589	0.05673493100039195	30.961664	0.286621
cra-monotone-svcomp-reach-safety/loop-zilu/benchmark47_linear33f652.ihull0.yml	done	0.045109047	0.04570769500423921	30.523392	0.137268
cra-monotone-svcomp-reach-safety/loop-zilu/benchmark48_linearee8fe5.ihull0.yml	done	0.039650843	0.04008878699823981	30.187520	0.310791
cra-monotone-svcomp-reach-safety/loop-zilu/benchmark49_linear66c237.ihull0.yml	done	0.040368871	0.040817469998728484	30.113792	0.074036
cra-monotone-svcomp-reach-safety/loop-zilu/benchmark50_linear268406.ihull0.yml	done	0.068365996	0.06910821500059683	30.175232	0.207825
cra-monotone-svcomp-reach-safety/loop-zilu/benchmark51_polynomial119dac.ihull0.yml	done	0.049537749	0.050338305001787376	30.572544	0.431335
cra-monotone-svcomp-reach-safety/loop-zilu/benchmark52_polynomial486f1b.ihull0.yml	done	0.040619095	0.0413681970021571	30.044160	0.256470
cra-monotone-svcomp-reach-safety/loop-zilu/benchmark53_polynomial6b82fc.ihull0.yml	done	0.056959655	0.05755432500154711	30.965760	0.310120
cra-monotone-svcomp-reach-safety/nla-digbench/bresenham347ffb.ihull0.yml	done	0.047695181	0.04848530200251844	30.523392	0.332458
cra-monotone-svcomp-reach-safety/nla-digbench/cohencu-ll9c1ba8.ihull0.yml	done	0.05734425	0.05777962399588432	30.916608	0.265381
cra-monotone-svcomp-reach-safety/nla-digbench/cohencu9b4c22.ihull0.yml	done	0.06093725	0.06146132900175871	30.818304	0.353699
cra-monotone-svcomp-reach-safety/nla-digbench/cohendiv-ll19a792.ihull0.yml	done	0.04271932	0.04325517300458159	30.355456	0.276001
cra-monotone-svcomp-reach-safety/nla-digbench/cohendiv-ll19a792.ihull1.yml	done	0.059602579	0.06023936500423588	31.039488	0.310120
cra-monotone-svcomp-reach-safety/nla-digbench/cohendiv-llb3c5ff.ihull0.yml	done	0.046822054	0.047256682002625894	30.437376	0.270508
cra-monotone-svcomp-reach-safety/nla-digbench/cohendiv-llb3c5ff.ihull1.yml	done	0.064909719	0.06544494799891254	30.998528	0.303040
cra-monotone-svcomp-reach-safety/nla-digbench/cohendivc9ef89.ihull0.yml	done	0.043558921	0.04400139499921352	30.437376	0.300476
cra-monotone-svcomp-reach-safety/nla-digbench/cohendivc9ef89.ihull1.yml	done	0.08660474	0.08712347300024703	30.932992	0.362427
cra-monotone-svcomp-reach-safety/nla-digbench/divbin2ff6149.ihull0.yml	done	0.07188581	0.07240339599957224	31.100928	0.522949
cra-monotone-svcomp-reach-safety/nla-digbench/divbin2ff6149.ihull1.yml	done	0.042784315	0.04322896200028481	30.048256	0.211426
cra-monotone-svcomp-reach-safety/nla-digbench/divbindc731c.ihull0.yml	failure (SubspaceConeAccelerated hull is more precise)	0.059280561	0.05974202899960801	31.100928	0.481812
cra-monotone-svcomp-reach-safety/nla-digbench/divbindc731c.ihull1.yml	done	0.040899152	0.041330469997774344	30.044160	0.258240
cra-monotone-svcomp-reach-safety/nla-digbench/egcd-lla73052.ihull0.yml	done	0.120966258	0.12148931700357934	32.481280	0.960693
cra-monotone-svcomp-reach-safety/nla-digbench/egcd2-lla01565.ihull0.yml	done	0.048038266	0.048575836000964046	30.785536	0.380310
cra-monotone-svcomp-reach-safety/nla-digbench/egcd2-lla01565.ihull1.yml	done	0.085246133	0.08570608599984553	32.006144	1.063782
cra-monotone-svcomp-reach-safety/nla-digbench/egcd29b94a5.ihull0.yml	done	0.056612892	0.05704855999647407	30.867456	0.333984
cra-monotone-svcomp-reach-safety/nla-digbench/egcd29b94a5.ihull1.yml	done	0.111478109	0.11246046399901388	32.477184	1.041504
cra-monotone-svcomp-reach-safety/nla-digbench/egcd3-llb00700.ihull0.yml	done	0.047648111	0.0481231950034271	30.502912	0.184021
cra-monotone-svcomp-reach-safety/nla-digbench/egcd3-llb00700.ihull1.yml	done	0.054749994	0.05522987299627857	31.010816	0.410461
cra-monotone-svcomp-reach-safety/nla-digbench/egcd3-llb00700.ihull2.yml	done	0.095461062	0.09606132400222123	31.580160	0.368713
cra-monotone-svcomp-reach-safety/nla-digbench/egcd3-llee9d89.ihull0.yml	done	0.069908481	0.07054414100275608	30.535680	0.234863
cra-monotone-svcomp-reach-safety/nla-digbench/egcd3-llee9d89.ihull1.yml	done	0.062632624	0.06315701999847079	31.092736	0.321716
cra-monotone-svcomp-reach-safety/nla-digbench/egcd3-llee9d89.ihull2.yml	done	0.075813394	0.07641785400483059	31.481856	0.413025
cra-monotone-svcomp-reach-safety/nla-digbench/egcd32d07a1.ihull0.yml	done	0.054210405	0.05474752299778629	30.486528	0.030945
cra-monotone-svcomp-reach-safety/nla-digbench/egcd32d07a1.ihull1.yml	done	0.075984404	0.07665024899324635	31.006720	0.317566
cra-monotone-svcomp-reach-safety/nla-digbench/egcd32d07a1.ihull2.yml	done	0.082137504	0.0826294550060993	31.543296	0.373962
cra-monotone-svcomp-reach-safety/nla-digbench/egcd89f9b6.ihull0.yml	done	0.095974206	0.09643756700097583	32.391168	0.780762
cra-monotone-svcomp-reach-safety/nla-digbench/fermat1-ll4c75ae.ihull0.yml	done	0.041973877	0.04244311700313119	30.269440	0.137756
cra-monotone-svcomp-reach-safety/nla-digbench/fermat1-ll4c75ae.ihull1.yml	done	0.044418855	0.04490314400027273	30.380032	0.257202
cra-monotone-svcomp-reach-safety/nla-digbench/fermat1-ll4c75ae.ihull2.yml	done	0.074512621	0.07513841499894625	31.076352	0.413147
cra-monotone-svcomp-reach-safety/nla-digbench/fermat104925e.ihull0.yml	done	0.049791954	0.050341540001682006	30.306304	0.230103
cra-monotone-svcomp-reach-safety/nla-digbench/fermat104925e.ihull1.yml	done	0.044876189	0.04542968999885488	30.437376	0.265442
cra-monotone-svcomp-reach-safety/nla-digbench/fermat104925e.ihull2.yml	done	0.080568267	0.08106255299935583	31.211520	0.383545
cra-monotone-svcomp-reach-safety/nla-digbench/fermat1b49cab.ihull0.yml	done	0.040590813	0.041089750004175585	30.330880	0.246643
cra-monotone-svcomp-reach-safety/nla-digbench/fermat1b49cab.ihull1.yml	done	0.066113324	0.06667356900288723	30.396416	0.113220
cra-monotone-svcomp-reach-safety/nla-digbench/fermat1b49cab.ihull2.yml	done	0.081842195	0.08233052000286989	31.064064	0.353882
cra-monotone-svcomp-reach-safety/nla-digbench/fermat2-llfbaea3.ihull0.yml	done	0.046018736	0.04649514400080079	30.625792	0.235291
cra-monotone-svcomp-reach-safety/nla-digbench/fermat2be6799.ihull0.yml	done	0.047020013	0.04748389900487382	30.613504	0.206665
cra-monotone-svcomp-reach-safety/nla-digbench/freire1e95076.ihull0.yml	done	0.048339682	0.048874432999582496	30.126080	0.180054
cra-monotone-svcomp-reach-safety/nla-digbench/freire28e43a1.ihull0.yml	done	0.057886531	0.058367887999338564	30.633984	0.256470
cra-monotone-svcomp-reach-safety/nla-digbench/geo1-ll234ae19.ihull0.yml	done	0.057473047	0.05794604599941522	29.896704	0.197571
cra-monotone-svcomp-reach-safety/nla-digbench/geo1-ll2ccef93.ihull0.yml	done	0.054737438	0.055325037996226456	29.913088	0.187866
cra-monotone-svcomp-reach-safety/nla-digbench/geo1-lldd3ec5.ihull0.yml	done	0.044669401	0.045170591001806315	29.868032	0.248413
cra-monotone-svcomp-reach-safety/nla-digbench/geo1-u2eb2e61.ihull0.yml	done	0.042816463	0.04338392299541738	29.888512	0.176392
cra-monotone-svcomp-reach-safety/nla-digbench/geo1-ua00d1c.ihull0.yml	done	0.050219407	0.0507345299993176	29.831168	0.208801
cra-monotone-svcomp-reach-safety/nla-digbench/geo1175939.ihull0.yml	done	0.064712378	0.06535290600004373	30.244864	0.231873
cra-monotone-svcomp-reach-safety/nla-digbench/geo2-ll2c64b56.ihull0.yml	done	0.04063657	0.04172533100063447	29.822976	0.182434
cra-monotone-svcomp-reach-safety/nla-digbench/geo2-ll4230fd.ihull0.yml	done	0.085755251	0.08636342299723765	29.884416	0.193604
cra-monotone-svcomp-reach-safety/nla-digbench/geo23a8b8d.ihull0.yml	done	0.050712274	0.051268262999656145	29.884416	0.213562
cra-monotone-svcomp-reach-safety/nla-digbench/geo3-ll2a890fc.ihull0.yml	done	0.083255599	0.08396158899995498	29.827072	0.145508
cra-monotone-svcomp-reach-safety/nla-digbench/geo3-ll2b5179.ihull0.yml	done	0.050780172	0.051279329003591556	29.872128	0.171570
cra-monotone-svcomp-reach-safety/nla-digbench/geo3-ll2c76280.ihull0.yml	done	0.082367864	0.08295028300199192	29.876224	0.208496
cra-monotone-svcomp-reach-safety/nla-digbench/geo3372dc4.ihull0.yml	done	0.043250207	0.04378890799853252	29.831168	0.119141
cra-monotone-svcomp-reach-safety/nla-digbench/hard-llade6bb.ihull0.yml	done	0.069329533	0.06996524499845691	29.859840	0.194336
cra-monotone-svcomp-reach-safety/nla-digbench/hard-llade6bb.ihull1.yml	TIMEOUT	300.69631282	300.7562587659995	332.697600	2174.214355
cra-monotone-svcomp-reach-safety/nla-digbench/hard-ue8a894.ihull0.yml	done	0.049513183	0.05089746900193859	29.818880	0.885864
cra-monotone-svcomp-reach-safety/nla-digbench/hard-ue8a894.ihull1.yml	TIMEOUT	300.688393325	300.83995899	332.697600	2408.732056
cra-monotone-svcomp-reach-safety/nla-digbench/hard006b75.ihull0.yml	done	0.044011514	0.04448392199992668	29.949952	0.174988
cra-monotone-svcomp-reach-safety/nla-digbench/hard006b75.ihull1.yml	TIMEOUT	300.679520838	300.7772717609987	107.909120	4631.514282
cra-monotone-svcomp-reach-safety/nla-digbench/hard2ea7672.ihull0.yml	done	0.039629887	0.04004787300073076	30.044160	0
cra-monotone-svcomp-reach-safety/nla-digbench/hard2ea7672.ihull1.yml	failure (SubspaceConeAccelerated hull is more precise)	0.081523389	0.08354491800128017	31.842304	0.534119
cra-monotone-svcomp-reach-safety/nla-digbench/knuthb133cb.ihull0.yml	done	0.100142896	0.10064660300122341	32.763904	1.021301
cra-monotone-svcomp-reach-safety/nla-digbench/knuthce0686.ihull0.yml	done	0.108160647	0.10866175499540986	32.817152	0.992615
cra-monotone-svcomp-reach-safety/nla-digbench/lcm143c843.ihull0.yml	done	0.058811471	0.059318059000361245	30.490624	0.291809
cra-monotone-svcomp-reach-safety/nla-digbench/lcm143c843.ihull1.yml	done	0.045028474	0.04544452099798946	30.711808	0.313293
cra-monotone-svcomp-reach-safety/nla-digbench/lcm143c843.ihull2.yml	done	0.160772626	0.16126059999805875	32.976896	1.925720
cra-monotone-svcomp-reach-safety/nla-digbench/lcm1628c1e.ihull0.yml	done	0.059436175	0.059946227993350476	30.437376	0.242615
cra-monotone-svcomp-reach-safety/nla-digbench/lcm1628c1e.ihull1.yml	done	0.067131552	0.0676512280042516	30.621696	0.235168
cra-monotone-svcomp-reach-safety/nla-digbench/lcm1628c1e.ihull2.yml	done	0.142378104	0.14289773600467015	32.927744	1.531433
cra-monotone-svcomp-reach-safety/nla-digbench/lcm216a081.ihull0.yml	done	0.085957745	0.08654441000544466	31.617024	0.600159
cra-monotone-svcomp-reach-safety/nla-digbench/mannadiv7e83c8.ihull0.yml	done	0.045679271	0.046097545004158746	30.568448	0.213806
cra-monotone-svcomp-reach-safety/nla-digbench/prod4br-ll43d3ae.ihull0.yml	done	0.112912243	0.11333736199594568	33.640448	1.192261
cra-monotone-svcomp-reach-safety/nla-digbench/prod4brd41f7c.ihull0.yml	done	0.117407313	0.11793821900209878	33.517568	1.249634
cra-monotone-svcomp-reach-safety/nla-digbench/prodbin-ll5463a7.ihull0.yml	failure (SubspaceConeAccelerated hull is more precise)	0.069509117	0.06999234000249999	30.961664	0.377441
cra-monotone-svcomp-reach-safety/nla-digbench/prodbin70533c.ihull0.yml	failure (SubspaceConeAccelerated hull is more precise)	0.089302258	0.08992805000161752	30.916608	0.370300
cra-monotone-svcomp-reach-safety/nla-digbench/ps2-ll0619bb.ihull0.yml	done	0.066294695	0.0668339250041754	30.494720	0.192078
cra-monotone-svcomp-reach-safety/nla-digbench/ps2-ll9f91f9.ihull0.yml	done	0.04240106	0.042917380000289995	30.445568	0.325928
cra-monotone-svcomp-reach-safety/nla-digbench/ps250ea03.ihull0.yml	done	0.043754568	0.04423053700156743	30.437376	0.214783
cra-monotone-svcomp-reach-safety/nla-digbench/ps26404a3.ihull0.yml	done	0.064488657	0.06513233199802926	30.568448	0.184814
cra-monotone-svcomp-reach-safety/nla-digbench/ps3-ll607f93.ihull0.yml	done	0.044830539	0.045275368000147864	29.835264	0.236694
cra-monotone-svcomp-reach-safety/nla-digbench/ps30d066e.ihull0.yml	done	0.046076514	0.04653242899803445	29.970432	0.101807
cra-monotone-svcomp-reach-safety/nla-digbench/ps36469dd.ihull0.yml	done	0.056214001	0.05670874600036768	29.962240	0.206787
cra-monotone-svcomp-reach-safety/nla-digbench/ps4-ll08c7e5.ihull0.yml	done	0.063223931	0.06377534900093451	30.515200	0.102051
cra-monotone-svcomp-reach-safety/nla-digbench/ps47506a1.ihull0.yml	done	0.057316291	0.05778565999935381	30.437376	0.202087
cra-monotone-svcomp-reach-safety/nla-digbench/ps5-ll7334ab.ihull0.yml	done	0.046509314	0.04697743999713566	30.437376	0.192017
cra-monotone-svcomp-reach-safety/nla-digbench/ps5ff0a32.ihull0.yml	done	0.070264223	0.07078363899927353	30.482432	0.183350
cra-monotone-svcomp-reach-safety/nla-digbench/ps6-ll26af22.ihull0.yml	done	0.045356856	0.04616097999678459	30.601216	0.265991
cra-monotone-svcomp-reach-safety/nla-digbench/ps6-ll97ec3c.ihull0.yml	done	0.049988387	0.05054501199629158	30.412800	0.047485
cra-monotone-svcomp-reach-safety/nla-digbench/ps6ccba7b.ihull0.yml	done	0.042893077	0.04337858500366565	30.437376	0.228271
cra-monotone-svcomp-reach-safety/nla-digbench/sqrt1-llda9781.ihull0.yml	done	0.064631268	0.06520815900148591	30.466048	0.245605
cra-monotone-svcomp-reach-safety/nla-digbench/sqrt17854f0.ihull0.yml	done	0.067536659	0.06817892500112066	30.511104	0.189392
cra-monotone-svcomp-reach-safety/nla-digbench-scaling/bresenham-ll_unwindbound100dd3170.ihull0.yml	done	0.092428726	0.09291253999981564	31.739904	0.792786
cra-monotone-svcomp-reach-safety/nla-digbench-scaling/bresenham-ll_unwindbound10fb5abe.ihull0.yml	done	0.089694522	0.09026545200322289	31.711232	0.489197
cra-monotone-svcomp-reach-safety/nla-digbench-scaling/bresenham-ll_unwindbound11e2c3c.ihull0.yml	done	0.060363428	0.06099558300047647	31.358976	0.438782
cra-monotone-svcomp-reach-safety/nla-digbench-scaling/bresenham-ll_unwindbound202c1fa4.ihull0.yml	done	0.10972467	0.11027883399947314	31.932416	0.758118
cra-monotone-svcomp-reach-safety/nla-digbench-scaling/bresenham-ll_unwindbound2a015e3.ihull0.yml	done	0.079784655	0.0802485290041659	31.576064	0.615356
cra-monotone-svcomp-reach-safety/nla-digbench-scaling/bresenham-ll_unwindbound50694b65.ihull0.yml	done	0.11289131	0.11339871100062737	31.838208	0.843384
cra-monotone-svcomp-reach-safety/nla-digbench-scaling/cohencu-ll_unwindbound10074209b.ihull0.yml	done	0.06999893	0.07037778099766001	31.420416	0.813049
cra-monotone-svcomp-reach-safety/nla-digbench-scaling/cohencu-ll_unwindbound105fd9a3.ihull0.yml	done	0.081910418	0.08239116900222143	31.469568	0.810303
cra-monotone-svcomp-reach-safety/nla-digbench-scaling/cohencu-ll_unwindbound11b7070.ihull0.yml	done	0.055419732	0.05878035200294107	31.023104	0.442627
cra-monotone-svcomp-reach-safety/nla-digbench-scaling/cohencu-ll_unwindbound209719a9.ihull0.yml	done	0.071377382	0.07181803699495504	31.424512	0.859924
cra-monotone-svcomp-reach-safety/nla-digbench-scaling/cohencu-ll_unwindbound2d032ef.ihull0.yml	done	0.067333951	0.06788575599784963	31.408128	0.708923
cra-monotone-svcomp-reach-safety/nla-digbench-scaling/cohencu-ll_unwindbound502037d6.ihull0.yml	done	0.075572979	0.07610683699749643	31.391744	0.484192
cra-monotone-svcomp-reach-safety/nla-digbench-scaling/cohencu-ll_unwindbound5d05a94.ihull0.yml	done	0.105324441	0.10584052999911364	31.383552	0.554932
cra-monotone-svcomp-reach-safety/nla-digbench-scaling/cohencu-ll_valuebound10011a0e8.ihull0.yml	done	0.04971613	0.05017404600221198	30.769152	0.623779
cra-monotone-svcomp-reach-safety/nla-digbench-scaling/cohencu-ll_valuebound104286ff.ihull0.yml	done	0.053934795	0.054448650997073855	30.777344	0.321716
cra-monotone-svcomp-reach-safety/nla-digbench-scaling/cohencu-ll_valuebound10a76a3.ihull0.yml	done	0.047598306	0.048033683000539895	30.842880	0.253296
cra-monotone-svcomp-reach-safety/nla-digbench-scaling/cohencu-ll_valuebound20b778e7.ihull0.yml	done	0.048286807	0.04866716999822529	30.814208	0.288147
cra-monotone-svcomp-reach-safety/nla-digbench-scaling/cohencu-ll_valuebound2df270d.ihull0.yml	done	0.059982835	0.06049251799413469	30.814208	0.329834
cra-monotone-svcomp-reach-safety/nla-digbench-scaling/cohencu-ll_valuebound50260307.ihull0.yml	done	0.077554609	0.07814185299503151	30.842880	0.359558
cra-monotone-svcomp-reach-safety/nla-digbench-scaling/cohencu-ll_valuebound538ca1e.ihull0.yml	done	0.049471503	0.04995770600362448	30.879744	0.206482
cra-monotone-svcomp-reach-safety/nla-digbench-scaling/cohendiv-ll_unwindbound1005fd50f.ihull0.yml	done	0.052559423	0.05297594600415323	30.625792	0.275818
cra-monotone-svcomp-reach-safety/nla-digbench-scaling/cohendiv-ll_unwindbound1005fd50f.ihull1.yml	done	0.144795803	0.14522053900145693	33.165312	1.638916
cra-monotone-svcomp-reach-safety/nla-digbench-scaling/cohendiv-ll_unwindbound1066b582.ihull0.yml	done	0.062580936	0.0631037799976184	30.830592	0.271912
cra-monotone-svcomp-reach-safety/nla-digbench-scaling/cohendiv-ll_unwindbound1066b582.ihull1.yml	done	0.192931313	0.19353567399957683	33.239040	1.831787
cra-monotone-svcomp-reach-safety/nla-digbench-scaling/cohendiv-ll_unwindbound1ea0b8e.ihull0.yml	done	0.048722461	0.04922441500093555	29.650944	0.156494
cra-monotone-svcomp-reach-safety/nla-digbench-scaling/cohendiv-ll_unwindbound1ea0b8e.ihull1.yml	done	0.060435046	0.0609227489985642	31.223808	0.488892
cra-monotone-svcomp-reach-safety/nla-digbench-scaling/cohendiv-ll_unwindbound201a35ca.ihull0.yml	done	0.052928716	0.05335772499529412	30.609408	0.247192
cra-monotone-svcomp-reach-safety/nla-digbench-scaling/cohendiv-ll_unwindbound201a35ca.ihull1.yml	done	0.170208475	0.17110378199868137	33.284096	1.928284
cra-monotone-svcomp-reach-safety/nla-digbench-scaling/cohendiv-ll_unwindbound21c0573.ihull0.yml	done	0.086412924	0.08697633600240806	30.720000	0.279419
cra-monotone-svcomp-reach-safety/nla-digbench-scaling/cohendiv-ll_unwindbound21c0573.ihull1.yml	done	0.090518552	0.09132119400601368	31.911936	0.646667
cra-monotone-svcomp-reach-safety/nla-digbench-scaling/cohendiv-ll_unwindbound50c197fb.ihull0.yml	done	0.056528787	0.05694941699766787	30.605312	0.266113
cra-monotone-svcomp-reach-safety/nla-digbench-scaling/cohendiv-ll_unwindbound50c197fb.ihull1.yml	done	0.123894557	0.12434819999907631	32.817152	1.253418
cra-monotone-svcomp-reach-safety/nla-digbench-scaling/cohendiv-ll_unwindbound54bda35.ihull0.yml	done	0.079632049	0.08022279299621005	30.830592	0.151062
cra-monotone-svcomp-reach-safety/nla-digbench-scaling/cohendiv-ll_unwindbound54bda35.ihull1.yml	done	0.146912786	0.14742580200254451	33.112064	1.680359
cra-monotone-svcomp-reach-safety/nla-digbench-scaling/cohendiv-ll_valuebound100d2907d.ihull0.yml	done	0.047034991	0.04806351499428274	30.388224	0.268372
cra-monotone-svcomp-reach-safety/nla-digbench-scaling/cohendiv-ll_valuebound100d2907d.ihull1.yml	done	0.066463406	0.06688441799633438	30.973952	0.462341
cra-monotone-svcomp-reach-safety/nla-digbench-scaling/cohendiv-ll_valuebound10f014dc.ihull0.yml	done	0.043353029	0.044885387003887445	30.363648	0.198059
cra-monotone-svcomp-reach-safety/nla-digbench-scaling/cohendiv-ll_valuebound10f014dc.ihull1.yml	done	0.064852433	0.06533489700086648	31.166464	0.246948
cra-monotone-svcomp-reach-safety/nla-digbench-scaling/cohendiv-ll_valuebound1a28175.ihull0.yml	done	0.04352671	0.04399684899544809	30.523392	0.252441
cra-monotone-svcomp-reach-safety/nla-digbench-scaling/cohendiv-ll_valuebound1a28175.ihull1.yml	done	0.067149237	0.068437930996879	31.092736	0.372375
cra-monotone-svcomp-reach-safety/nla-digbench-scaling/cohendiv-ll_valuebound2026f085.ihull0.yml	done	0.052331213	0.05281479399855016	30.380032	0.254028
cra-monotone-svcomp-reach-safety/nla-digbench-scaling/cohendiv-ll_valuebound2026f085.ihull1.yml	done	0.059251786	0.06006222100404557	30.986240	0.382812
cra-monotone-svcomp-reach-safety/nla-digbench-scaling/cohendiv-ll_valuebound2185f5a.ihull0.yml	done	0.044129977	0.04461716300284024	30.461952	0.202148
cra-monotone-svcomp-reach-safety/nla-digbench-scaling/cohendiv-ll_valuebound2185f5a.ihull1.yml	done	0.054779365	0.055226538999704644	31.019008	0.412598
cra-monotone-svcomp-reach-safety/nla-digbench-scaling/cohendiv-ll_valuebound5058ca7d.ihull0.yml	done	0.04080023	0.041232989002310205	30.441472	0.156433
cra-monotone-svcomp-reach-safety/nla-digbench-scaling/cohendiv-ll_valuebound5058ca7d.ihull1.yml	done	0.068442741	0.06895022100070491	31.100928	0.369324
cra-monotone-svcomp-reach-safety/nla-digbench-scaling/cohendiv-ll_valuebound5a1abbb.ihull0.yml	done	0.051129429	0.05161983799916925	30.380032	0.152100
cra-monotone-svcomp-reach-safety/nla-digbench-scaling/cohendiv-ll_valuebound5a1abbb.ihull1.yml	done	0.059572809	0.0600075239999569	31.092736	0.278503
cra-monotone-svcomp-reach-safety/nla-digbench-scaling/dijkstra-u_unwindbound1026d55.ihull0.yml	done	0.049393449	0.049926063999009784	29.712384	0.156860
cra-monotone-svcomp-reach-safety/nla-digbench-scaling/dijkstra-u_unwindbound1026d55.ihull1.yml	done	0.051906643	0.05244629899971187	29.868032	0.199768
cra-monotone-svcomp-reach-safety/nla-digbench-scaling/dijkstra-u_unwindbound10bb495c.ihull0.yml	failure (SubspaceConeAccelerated hull is more precise)	0.62385192	0.6242939949952415	39.301120	9.563660
cra-monotone-svcomp-reach-safety/nla-digbench-scaling/dijkstra-u_unwindbound10bb495c.ihull1.yml	done	0.075827657	0.07635302199923899	30.339072	0.159973
cra-monotone-svcomp-reach-safety/nla-digbench-scaling/dijkstra-u_unwindbound2319c50.ihull0.yml	failure (SubspaceConeAccelerated hull is more precise)	0.252558254	0.2530118470021989	35.487744	3.411987
cra-monotone-svcomp-reach-safety/nla-digbench-scaling/dijkstra-u_unwindbound2319c50.ihull1.yml	done	0.045135916	0.04573477999656461	30.474240	0.015808
cra-monotone-svcomp-reach-safety/nla-digbench-scaling/dijkstra-u_unwindbound50b2482d.ihull0.yml	failure (SubspaceConeAccelerated hull is more precise)	0.534292426	0.5347207289960352	38.363136	8.055481
cra-monotone-svcomp-reach-safety/nla-digbench-scaling/dijkstra-u_unwindbound50b2482d.ihull1.yml	done	0.045028215	0.045545868000772316	30.642176	0.144897
cra-monotone-svcomp-reach-safety/nla-digbench-scaling/dijkstra-u_unwindbound5d23f3b.ihull0.yml	failure (SubspaceConeAccelerated hull is more precise)	28.390353165	28.39258113699907	55.496704	405.397705
cra-monotone-svcomp-reach-safety/nla-digbench-scaling/dijkstra-u_unwindbound5d23f3b.ihull1.yml	done	0.046027507	0.04648055599682266	30.371840	0.264587
cra-monotone-svcomp-reach-safety/nla-digbench-scaling/divbin2_unwindbound1009e4b23.ihull0.yml	done	0.142050201	0.14251781300117727	32.612352	1.439880
cra-monotone-svcomp-reach-safety/nla-digbench-scaling/divbin2_unwindbound1009e4b23.ihull1.yml	done	0.064160301	0.06473786899732659	30.310400	0.246582
cra-monotone-svcomp-reach-safety/nla-digbench-scaling/divbin2_unwindbound107d1109.ihull0.yml	done	0.116074551	0.11650851600279566	32.382976	1.107971
cra-monotone-svcomp-reach-safety/nla-digbench-scaling/divbin2_unwindbound107d1109.ihull1.yml	done	0.053313307	0.0537944809984765	30.437376	0.215698
cra-monotone-svcomp-reach-safety/nla-digbench-scaling/divbin2_unwindbound1524e6a.ihull0.yml	done	0.049575855	0.050433582000550814	29.605888	0.164368
cra-monotone-svcomp-reach-safety/nla-digbench-scaling/divbin2_unwindbound1524e6a.ihull1.yml	done	0.045020833	0.04552823599806288	29.913088	0.185486
cra-monotone-svcomp-reach-safety/nla-digbench-scaling/divbin2_unwindbound203ada11.ihull0.yml	done	0.114895273	0.11544661299558356	32.120832	0.882202
cra-monotone-svcomp-reach-safety/nla-digbench-scaling/divbin2_unwindbound203ada11.ihull1.yml	done	0.056061952	0.05655697900510859	30.486528	0.208984
cra-monotone-svcomp-reach-safety/nla-digbench-scaling/divbin2_unwindbound245d6c6.ihull0.yml	done	0.080948993	0.08497619700210635	31.514624	0.607971
cra-monotone-svcomp-reach-safety/nla-digbench-scaling/divbin2_unwindbound245d6c6.ihull1.yml	done	0.048149654	0.04867564500455046	30.396416	0.208252
cra-monotone-svcomp-reach-safety/nla-digbench-scaling/divbin2_unwindbound50d8caa0.ihull0.yml	done	0.096186891	0.09663312300108373	32.079872	0.920044
cra-monotone-svcomp-reach-safety/nla-digbench-scaling/divbin2_unwindbound50d8caa0.ihull1.yml	done	0.061983304	0.06248852999851806	30.318592	0.323486
cra-monotone-svcomp-reach-safety/nla-digbench-scaling/divbin2_unwindbound5cf19aa.ihull0.yml	done	0.108225111	0.10882713900355157	32.108544	1.017029
cra-monotone-svcomp-reach-safety/nla-digbench-scaling/divbin2_unwindbound5cf19aa.ihull1.yml	done	0.049698978	0.05032785400544526	30.330880	0.214905
cra-monotone-svcomp-reach-safety/nla-digbench-scaling/divbin2_valuebound10024fad4.ihull0.yml	done	0.074516033	0.07504964799591107	31.129600	0.411926
cra-monotone-svcomp-reach-safety/nla-digbench-scaling/divbin2_valuebound10024fad4.ihull1.yml	done	0.061092489	0.06164435699611204	29.986816	0.129700
cra-monotone-svcomp-reach-safety/nla-digbench-scaling/divbin2_valuebound1046f4c9.ihull0.yml	done	0.089692672	0.09078932499687653	31.121408	0.454041
