   BENCHMARK INFORMATION
Compute the projection of the integer hull of existential formulas in the theory of linear integer-real arithmetic.
benchmark definition:    benchmark-defs/IntHull.xml
name:                    IntHull
run sets:                compare-lira-convex-hull-pc-lplh-vs-real-relaxation-lw.termination-monotone-svcomp
date:                    Fri, 2025-07-04 02:45:34 EDT
tool:                    Projection of integer hull 1.0
tool executable:         /home/diagram/src/research/projects/duet/duet-nk-popl-local-abstraction/_build/default/srk/bigtop.exe
options:
resource limits:
- time:                  30 s
hardware requirements:
------------------------------------------------------------

   SYSTEM INFORMATION
host:                    frame
os:                      Linux-6.11.0-28-generic-x86_64-with-glibc2.39
cpu:                     Intel Core Ultra 5 125H
- cores:                 18
- max frequency:         4500.0 MHz
- turbo boost enabled:   True
ram:                     33084.030976 MB
------------------------------------------------------------



lira-convex-hull-pc.termination-monotone-svcomp
Run set 1 of 18: skipped


lira-convex-hull-lplh.termination-monotone-svcomp
Run set 2 of 18: skipped


lira-convex-hull-pc-lplh.termination-monotone-svcomp
Run set 3 of 18: skipped


lira-convex-hull-real-relaxation-lw.termination-monotone-svcomp
Run set 4 of 18: skipped


lira-convex-hull-real-relaxation-fmcad15.termination-monotone-svcomp
Run set 5 of 18: skipped


compare-lira-convex-hull-pc-lplh-vs-pc.termination-monotone-svcomp
Run set 6 of 18: skipped


compare-lira-convex-hull-pc-lplh-vs-lira-lplh.termination-monotone-svcomp
Run set 7 of 18: skipped


compare-lira-convex-hull-pc-lplh-vs-real-relaxation-lw.termination-monotone-svcomp
Run set 8 of 18 with options '-compare-lira-convex-hull-pc-lplh-vs-real-relaxation-lw' and propertyfile 'None'

inputfile                                                                        status                       cpu time   wall time        host
nla-digbench-scaling/dijkstra-u_unwindbound1008fedd5.i---hull-16.yml             done                             0.04        0.04        None
nla-digbench-scaling/dijkstra-u_unwindbound1008fedd5.i---hull-17.yml             done                             0.04        0.04        None
nla-digbench-scaling/dijkstra-u_unwindbound1008fedd5.i---hull-2.yml              failure Result: failure (PolyReccone & LPLH (no relax) is more precise)        0.13        0.13        None
nla-digbench-scaling/dijkstra-u_unwindbound1008fedd5.i---hull-3.yml              failure Result: failure (PolyReccone & LPLH (no relax) is more precise)        0.13        0.13        None
nla-digbench-scaling/dijkstra-u_unwindbound1008fedd5.i---hull-4.yml              done                             0.04        0.04        None
nla-digbench-scaling/dijkstra-u_unwindbound1008fedd5.i---hull-5.yml              done                             0.04        0.04        None
nla-digbench-scaling/dijkstra-u_unwindbound1008fedd5.i---hull-6.yml              done                             0.03        0.03        None
nla-digbench-scaling/dijkstra-u_unwindbound1008fedd5.i---hull-7.yml              done                             0.03        0.04        None
nla-digbench-scaling/dijkstra-u_unwindbound1008fedd5.i---hull-8.yml              done                             0.04        0.04        None
nla-digbench-scaling/dijkstra-u_unwindbound1008fedd5.i---hull-9.yml              done                             0.03        0.04        None
nla-digbench-scaling/dijkstra-u_unwindbound1075d40a.i---hull-0.yml               failure Result: failure (PolyReccone & LPLH (no relax) is more precise)        0.10        0.10        None
nla-digbench-scaling/dijkstra-u_unwindbound1075d40a.i---hull-1.yml               failure Result: failure (PolyReccone & LPLH (no relax) is more precise)        0.09        0.10        None
nla-digbench-scaling/dijkstra-u_unwindbound1075d40a.i---hull-10.yml              done                             0.03        0.04        None
nla-digbench-scaling/dijkstra-u_unwindbound1075d40a.i---hull-11.yml              done                             0.03        0.03        None
nla-digbench-scaling/dijkstra-u_unwindbound1075d40a.i---hull-12.yml              done                             0.03        0.03        None
nla-digbench-scaling/dijkstra-u_unwindbound1075d40a.i---hull-13.yml              done                             0.03        0.04        None
nla-digbench-scaling/dijkstra-u_unwindbound1075d40a.i---hull-14.yml              done                             0.03        0.03        None
nla-digbench-scaling/dijkstra-u_unwindbound1075d40a.i---hull-15.yml              done                             0.03        0.04        None
nla-digbench-scaling/dijkstra-u_unwindbound1075d40a.i---hull-16.yml              done                             0.03        0.03        None
nla-digbench-scaling/dijkstra-u_unwindbound1075d40a.i---hull-17.yml              done                             0.03        0.03        None
nla-digbench-scaling/dijkstra-u_unwindbound1075d40a.i---hull-2.yml               failure Result: failure (PolyReccone & LPLH (no relax) is more precise)        0.14        0.14        None
nla-digbench-scaling/dijkstra-u_unwindbound1075d40a.i---hull-3.yml               failure Result: failure (PolyReccone & LPLH (no relax) is more precise)        0.14        0.14        None
nla-digbench-scaling/dijkstra-u_unwindbound1075d40a.i---hull-4.yml               done                             0.05        0.05        None
nla-digbench-scaling/dijkstra-u_unwindbound1075d40a.i---hull-5.yml               done                             0.04        0.04        None
nla-digbench-scaling/dijkstra-u_unwindbound1075d40a.i---hull-6.yml               done                             0.03        0.04        None
nla-digbench-scaling/dijkstra-u_unwindbound1075d40a.i---hull-7.yml               done                             0.03        0.04        None
nla-digbench-scaling/dijkstra-u_unwindbound1075d40a.i---hull-8.yml               done                             0.03        0.04        None
nla-digbench-scaling/dijkstra-u_unwindbound1075d40a.i---hull-9.yml               done                             0.03        0.04        None
nla-digbench-scaling/dijkstra-u_unwindbound111ffa9.i---hull-0.yml                done                             0.03        0.03        None
nla-digbench-scaling/dijkstra-u_unwindbound111ffa9.i---hull-1.yml                done                             0.03        0.03        None
nla-digbench-scaling/dijkstra-u_unwindbound111ffa9.i---hull-10.yml               done                             0.03        0.03        None
nla-digbench-scaling/dijkstra-u_unwindbound111ffa9.i---hull-11.yml               done                             0.03        0.03        None
nla-digbench-scaling/dijkstra-u_unwindbound111ffa9.i---hull-12.yml               done                             0.03        0.04        None
nla-digbench-scaling/dijkstra-u_unwindbound111ffa9.i---hull-13.yml               done                             0.04        0.05        None
nla-digbench-scaling/dijkstra-u_unwindbound111ffa9.i---hull-2.yml                done                             0.03        0.03        None
nla-digbench-scaling/dijkstra-u_unwindbound111ffa9.i---hull-3.yml                done                             0.03        0.04        None
nla-digbench-scaling/dijkstra-u_unwindbound111ffa9.i---hull-4.yml                done                             0.04        0.04        None
nla-digbench-scaling/dijkstra-u_unwindbound111ffa9.i---hull-5.yml                done                             0.03        0.03        None
nla-digbench-scaling/dijkstra-u_unwindbound111ffa9.i---hull-6.yml                done                             0.03        0.04        None
nla-digbench-scaling/dijkstra-u_unwindbound111ffa9.i---hull-7.yml                done                             0.03        0.04        None
nla-digbench-scaling/dijkstra-u_unwindbound111ffa9.i---hull-8.yml                done                             0.03        0.03        None
nla-digbench-scaling/dijkstra-u_unwindbound111ffa9.i---hull-9.yml                done                             0.03        0.03        None
nla-digbench-scaling/dijkstra-u_unwindbound201e882d.i---hull-0.yml               failure Result: failure (PolyReccone & LPLH (no relax) is more precise)        0.08        0.09        None
nla-digbench-scaling/dijkstra-u_unwindbound201e882d.i---hull-1.yml               failure Result: failure (PolyReccone & LPLH (no relax) is more precise)        0.08        0.08        None
nla-digbench-scaling/dijkstra-u_unwindbound201e882d.i---hull-10.yml              done                             0.04        0.04        None
nla-digbench-scaling/dijkstra-u_unwindbound201e882d.i---hull-11.yml              done                             0.03        0.04        None
nla-digbench-scaling/dijkstra-u_unwindbound201e882d.i---hull-12.yml              done                             0.04        0.04        None
nla-digbench-scaling/dijkstra-u_unwindbound201e882d.i---hull-13.yml              done                             0.04        0.04        None
nla-digbench-scaling/dijkstra-u_unwindbound201e882d.i---hull-14.yml              done                             0.03        0.04        None
nla-digbench-scaling/dijkstra-u_unwindbound201e882d.i---hull-15.yml              done                             0.04        0.04        None
nla-digbench-scaling/dijkstra-u_unwindbound201e882d.i---hull-16.yml              done                             0.03        0.03        None
nla-digbench-scaling/dijkstra-u_unwindbound201e882d.i---hull-17.yml              done                             0.03        0.03        None
nla-digbench-scaling/dijkstra-u_unwindbound201e882d.i---hull-2.yml               failure Result: failure (PolyReccone & LPLH (no relax) is more precise)        0.13        0.14        None
nla-digbench-scaling/dijkstra-u_unwindbound201e882d.i---hull-3.yml               failure Result: failure (PolyReccone & LPLH (no relax) is more precise)        0.13        0.14        None
nla-digbench-scaling/dijkstra-u_unwindbound201e882d.i---hull-4.yml               done                             0.04        0.04        None
nla-digbench-scaling/dijkstra-u_unwindbound201e882d.i---hull-5.yml               done                             0.04        0.04        None
nla-digbench-scaling/dijkstra-u_unwindbound201e882d.i---hull-6.yml               done                             0.03        0.04        None
nla-digbench-scaling/dijkstra-u_unwindbound201e882d.i---hull-7.yml               done                             0.03        0.03        None
nla-digbench-scaling/dijkstra-u_unwindbound201e882d.i---hull-8.yml               done                             0.04        0.04        None
nla-digbench-scaling/dijkstra-u_unwindbound201e882d.i---hull-9.yml               done                             0.04        0.04        None
nla-digbench-scaling/dijkstra-u_unwindbound22d8663.i---hull-0.yml                failure Result: failure (PolyReccone & LPLH (no relax) is more precise)        0.11        0.11        None
nla-digbench-scaling/dijkstra-u_unwindbound22d8663.i---hull-1.yml                failure Result: failure (PolyReccone & LPLH (no relax) is more precise)        0.12        0.12        None
nla-digbench-scaling/dijkstra-u_unwindbound22d8663.i---hull-10.yml               done                             0.03        0.04        None
nla-digbench-scaling/dijkstra-u_unwindbound22d8663.i---hull-11.yml               done                             0.03        0.03        None
nla-digbench-scaling/dijkstra-u_unwindbound22d8663.i---hull-12.yml               done                             0.03        0.03        None
nla-digbench-scaling/dijkstra-u_unwindbound22d8663.i---hull-13.yml               done                             0.03        0.03        None
nla-digbench-scaling/dijkstra-u_unwindbound22d8663.i---hull-14.yml               done                             0.03        0.04        None
nla-digbench-scaling/dijkstra-u_unwindbound22d8663.i---hull-15.yml               done                             0.03        0.03        None
nla-digbench-scaling/dijkstra-u_unwindbound22d8663.i---hull-16.yml               done                             0.03        0.04        None
nla-digbench-scaling/dijkstra-u_unwindbound22d8663.i---hull-17.yml               done                             0.03        0.03        None
nla-digbench-scaling/dijkstra-u_unwindbound22d8663.i---hull-2.yml                failure Result: failure (PolyReccone & LPLH (no relax) is more precise)        0.12        0.13        None
nla-digbench-scaling/dijkstra-u_unwindbound22d8663.i---hull-3.yml                failure Result: failure (PolyReccone & LPLH (no relax) is more precise)        0.12        0.13        None
nla-digbench-scaling/dijkstra-u_unwindbound22d8663.i---hull-4.yml                done                             0.04        0.04        None
nla-digbench-scaling/dijkstra-u_unwindbound22d8663.i---hull-5.yml                done                             0.04        0.04        None
nla-digbench-scaling/dijkstra-u_unwindbound22d8663.i---hull-6.yml                done                             0.03        0.03        None
nla-digbench-scaling/dijkstra-u_unwindbound22d8663.i---hull-7.yml                done                             0.03        0.04        None
nla-digbench-scaling/dijkstra-u_unwindbound22d8663.i---hull-8.yml                done                             0.03        0.04        None
nla-digbench-scaling/dijkstra-u_unwindbound22d8663.i---hull-9.yml                done                             0.03        0.03        None
nla-digbench-scaling/dijkstra-u_unwindbound50acc6ee.i---hull-0.yml               failure Result: failure (PolyReccone & LPLH (no relax) is more precise)        0.09        0.10        None
nla-digbench-scaling/dijkstra-u_unwindbound50acc6ee.i---hull-1.yml               failure Result: failure (PolyReccone & LPLH (no relax) is more precise)        0.10        0.10        None
nla-digbench-scaling/dijkstra-u_unwindbound50acc6ee.i---hull-10.yml              done                             0.03        0.04        None
nla-digbench-scaling/dijkstra-u_unwindbound50acc6ee.i---hull-11.yml              done                             0.03        0.03        None
nla-digbench-scaling/dijkstra-u_unwindbound50acc6ee.i---hull-12.yml              done                             0.03        0.04        None
nla-digbench-scaling/dijkstra-u_unwindbound50acc6ee.i---hull-13.yml              done                             0.03        0.03        None
nla-digbench-scaling/dijkstra-u_unwindbound50acc6ee.i---hull-14.yml              done                             0.03        0.03        None
nla-digbench-scaling/dijkstra-u_unwindbound50acc6ee.i---hull-15.yml              done                             0.03        0.03        None
nla-digbench-scaling/dijkstra-u_unwindbound50acc6ee.i---hull-16.yml              done                             0.03        0.03        None
nla-digbench-scaling/dijkstra-u_unwindbound50acc6ee.i---hull-17.yml              done                             0.03        0.03        None
nla-digbench-scaling/dijkstra-u_unwindbound50acc6ee.i---hull-2.yml               failure Result: failure (PolyReccone & LPLH (no relax) is more precise)        0.14        0.14        None
nla-digbench-scaling/dijkstra-u_unwindbound50acc6ee.i---hull-3.yml               failure Result: failure (PolyReccone & LPLH (no relax) is more precise)        0.13        0.13        None
nla-digbench-scaling/dijkstra-u_unwindbound50acc6ee.i---hull-4.yml               done                             0.04        0.04        None
nla-digbench-scaling/dijkstra-u_unwindbound50acc6ee.i---hull-5.yml               done                             0.04        0.04        None
nla-digbench-scaling/dijkstra-u_unwindbound50acc6ee.i---hull-6.yml               done                             0.03        0.04        None
nla-digbench-scaling/dijkstra-u_unwindbound50acc6ee.i---hull-7.yml               done                             0.03        0.04        None
nla-digbench-scaling/dijkstra-u_unwindbound50acc6ee.i---hull-8.yml               done                             0.03        0.04        None
nla-digbench-scaling/dijkstra-u_unwindbound50acc6ee.i---hull-9.yml               done                             0.03        0.04        None
nla-digbench-scaling/dijkstra-u_unwindbound513c1f7.i---hull-0.yml                failure Result: failure (PolyReccone & LPLH (no relax) is more precise)        0.08        0.08        None
nla-digbench-scaling/dijkstra-u_unwindbound513c1f7.i---hull-1.yml                failure Result: failure (PolyReccone & LPLH (no relax) is more precise)        0.09        0.09        None
nla-digbench-scaling/dijkstra-u_unwindbound513c1f7.i---hull-10.yml               done                             0.03        0.04        None
nla-digbench-scaling/dijkstra-u_unwindbound513c1f7.i---hull-11.yml               done                             0.03        0.04        None
nla-digbench-scaling/dijkstra-u_unwindbound513c1f7.i---hull-12.yml               done                             0.03        0.04        None
nla-digbench-scaling/dijkstra-u_unwindbound513c1f7.i---hull-13.yml               done                             0.03        0.03        None
nla-digbench-scaling/dijkstra-u_unwindbound513c1f7.i---hull-14.yml               done                             0.03        0.03        None
nla-digbench-scaling/dijkstra-u_unwindbound513c1f7.i---hull-15.yml               done                             0.03        0.03        None
nla-digbench-scaling/dijkstra-u_unwindbound513c1f7.i---hull-16.yml               done                             0.03        0.03        None
nla-digbench-scaling/dijkstra-u_unwindbound513c1f7.i---hull-17.yml               done                             0.03        0.03        None
nla-digbench-scaling/dijkstra-u_unwindbound513c1f7.i---hull-2.yml                failure Result: failure (PolyReccone & LPLH (no relax) is more precise)        0.14        0.14        None
nla-digbench-scaling/dijkstra-u_unwindbound513c1f7.i---hull-3.yml                failure Result: failure (PolyReccone & LPLH (no relax) is more precise)        0.14        0.14        None
nla-digbench-scaling/dijkstra-u_unwindbound513c1f7.i---hull-4.yml                done                             0.04        0.04        None
nla-digbench-scaling/dijkstra-u_unwindbound513c1f7.i---hull-5.yml                done                             0.04        0.04        None
nla-digbench-scaling/dijkstra-u_unwindbound513c1f7.i---hull-6.yml                done                             0.03        0.04        None
nla-digbench-scaling/dijkstra-u_unwindbound513c1f7.i---hull-7.yml                done                             0.03        0.03        None
nla-digbench-scaling/dijkstra-u_unwindbound513c1f7.i---hull-8.yml                done                             0.03        0.04        None
nla-digbench-scaling/dijkstra-u_unwindbound513c1f7.i---hull-9.yml                done                             0.03        0.04        None
nla-digbench-scaling/dijkstra-u_valuebound100108d8c.i---hull-0.yml               failure Result: failure (PolyReccone & LPLH (no relax) is more precise)        0.09        0.09        None
nla-digbench-scaling/dijkstra-u_valuebound100108d8c.i---hull-1.yml               failure Result: failure (PolyReccone & LPLH (no relax) is more precise)        0.08        0.09        None
nla-digbench-scaling/dijkstra-u_valuebound100108d8c.i---hull-10.yml              done                             0.03        0.03        None
nla-digbench-scaling/dijkstra-u_valuebound100108d8c.i---hull-11.yml              done                             0.03        0.03        None
nla-digbench-scaling/dijkstra-u_valuebound100108d8c.i---hull-12.yml              done                             0.03        0.04        None
nla-digbench-scaling/dijkstra-u_valuebound100108d8c.i---hull-13.yml              done                             0.04        0.04        None
nla-digbench-scaling/dijkstra-u_valuebound100108d8c.i---hull-14.yml              done                             0.03        0.04        None
nla-digbench-scaling/dijkstra-u_valuebound100108d8c.i---hull-15.yml              done                             0.03        0.04        None
nla-digbench-scaling/dijkstra-u_valuebound100108d8c.i---hull-16.yml              done                             0.03        0.03        None
nla-digbench-scaling/dijkstra-u_valuebound100108d8c.i---hull-17.yml              done                             0.03        0.03        None
nla-digbench-scaling/dijkstra-u_valuebound100108d8c.i---hull-2.yml               failure Result: failure (PolyReccone & LPLH (no relax) is more precise)        0.11        0.12        None
nla-digbench-scaling/dijkstra-u_valuebound100108d8c.i---hull-3.yml               failure Result: failure (PolyReccone & LPLH (no relax) is more precise)        0.11        0.11        None
nla-digbench-scaling/dijkstra-u_valuebound100108d8c.i---hull-4.yml               done                             0.04        0.04        None
nla-digbench-scaling/dijkstra-u_valuebound100108d8c.i---hull-5.yml               done                             0.04        0.04        None
nla-digbench-scaling/dijkstra-u_valuebound100108d8c.i---hull-6.yml               done                             0.03        0.03        None
nla-digbench-scaling/dijkstra-u_valuebound100108d8c.i---hull-7.yml               done                             0.03        0.04        None
nla-digbench-scaling/dijkstra-u_valuebound100108d8c.i---hull-8.yml               done                             0.04        0.04        None
nla-digbench-scaling/dijkstra-u_valuebound100108d8c.i---hull-9.yml               done                             0.03        0.03        None
nla-digbench-scaling/dijkstra-u_valuebound10f1caa5.i---hull-0.yml                failure Result: failure (PolyReccone & LPLH (no relax) is more precise)        0.09        0.09        None
nla-digbench-scaling/dijkstra-u_valuebound10f1caa5.i---hull-1.yml                failure Result: failure (PolyReccone & LPLH (no relax) is more precise)        0.09        0.09        None
nla-digbench-scaling/dijkstra-u_valuebound10f1caa5.i---hull-10.yml               done                             0.04        0.04        None
nla-digbench-scaling/dijkstra-u_valuebound10f1caa5.i---hull-11.yml               done                             0.03        0.03        None
nla-digbench-scaling/dijkstra-u_valuebound10f1caa5.i---hull-12.yml               done                             0.03        0.03        None
nla-digbench-scaling/dijkstra-u_valuebound10f1caa5.i---hull-13.yml               done                             0.03        0.03        None
nla-digbench-scaling/dijkstra-u_valuebound10f1caa5.i---hull-14.yml               done                             0.05        0.05        None
nla-digbench-scaling/dijkstra-u_valuebound10f1caa5.i---hull-15.yml               done                             0.03        0.03        None
nla-digbench-scaling/dijkstra-u_valuebound10f1caa5.i---hull-16.yml               done                             0.03        0.03        None
nla-digbench-scaling/dijkstra-u_valuebound10f1caa5.i---hull-17.yml               done                             0.03        0.03        None
nla-digbench-scaling/dijkstra-u_valuebound10f1caa5.i---hull-2.yml                failure Result: failure (PolyReccone & LPLH (no relax) is more precise)        0.11        0.11        None
nla-digbench-scaling/dijkstra-u_valuebound10f1caa5.i---hull-3.yml                failure Result: failure (PolyReccone & LPLH (no relax) is more precise)        0.11        0.11        None
nla-digbench-scaling/dijkstra-u_valuebound10f1caa5.i---hull-4.yml                done                             0.04        0.04        None
nla-digbench-scaling/dijkstra-u_valuebound10f1caa5.i---hull-5.yml                done                             0.04        0.04        None
nla-digbench-scaling/dijkstra-u_valuebound10f1caa5.i---hull-6.yml                done                             0.03        0.03        None
nla-digbench-scaling/dijkstra-u_valuebound10f1caa5.i---hull-7.yml                done                             0.03        0.03        None
nla-digbench-scaling/dijkstra-u_valuebound10f1caa5.i---hull-8.yml                done                             0.04        0.04        None
nla-digbench-scaling/dijkstra-u_valuebound10f1caa5.i---hull-9.yml                done                             0.04        0.04        None
nla-digbench-scaling/dijkstra-u_valuebound19ff577.i---hull-0.yml                 failure Result: failure (PolyReccone & LPLH (no relax) is more precise)        0.08        0.09        None
nla-digbench-scaling/dijkstra-u_valuebound19ff577.i---hull-1.yml                 failure Result: failure (PolyReccone & LPLH (no relax) is more precise)        0.08        0.09        None
nla-digbench-scaling/dijkstra-u_valuebound19ff577.i---hull-10.yml                done                             0.04        0.04        None
nla-digbench-scaling/dijkstra-u_valuebound19ff577.i---hull-11.yml                done                             0.03        0.03        None
nla-digbench-scaling/dijkstra-u_valuebound19ff577.i---hull-12.yml                done                             0.03        0.04        None
nla-digbench-scaling/dijkstra-u_valuebound19ff577.i---hull-13.yml                done                             0.04        0.04        None
nla-digbench-scaling/dijkstra-u_valuebound19ff577.i---hull-14.yml                done                             0.04        0.04        None
nla-digbench-scaling/dijkstra-u_valuebound19ff577.i---hull-15.yml                done                             0.04        0.04        None
nla-digbench-scaling/dijkstra-u_valuebound19ff577.i---hull-16.yml                done                             0.03        0.03        None
nla-digbench-scaling/dijkstra-u_valuebound19ff577.i---hull-17.yml                done                             0.04        0.04        None
nla-digbench-scaling/dijkstra-u_valuebound19ff577.i---hull-2.yml                 failure Result: failure (PolyReccone & LPLH (no relax) is more precise)        0.10        0.11        None
nla-digbench-scaling/dijkstra-u_valuebound19ff577.i---hull-3.yml                 failure Result: failure (PolyReccone & LPLH (no relax) is more precise)        0.12        0.12        None
nla-digbench-scaling/dijkstra-u_valuebound19ff577.i---hull-4.yml                 done                             0.04        0.04        None
nla-digbench-scaling/dijkstra-u_valuebound19ff577.i---hull-5.yml                 done                             0.04        0.04        None
nla-digbench-scaling/dijkstra-u_valuebound19ff577.i---hull-6.yml                 done                             0.03        0.03        None
nla-digbench-scaling/dijkstra-u_valuebound19ff577.i---hull-7.yml                 done                             0.03        0.03        None
nla-digbench-scaling/dijkstra-u_valuebound19ff577.i---hull-8.yml                 done                             0.03        0.03        None
nla-digbench-scaling/dijkstra-u_valuebound19ff577.i---hull-9.yml                 done                             0.03        0.04        None
nla-digbench-scaling/dijkstra-u_valuebound20690b4c.i---hull-0.yml                failure Result: failure (PolyReccone & LPLH (no relax) is more precise)        0.09        0.09        None
nla-digbench-scaling/dijkstra-u_valuebound20690b4c.i---hull-1.yml                failure Result: failure (PolyReccone & LPLH (no relax) is more precise)        0.08        0.09        None
nla-digbench-scaling/dijkstra-u_valuebound20690b4c.i---hull-10.yml               done                             0.03        0.03        None
nla-digbench-scaling/dijkstra-u_valuebound20690b4c.i---hull-11.yml               done                             0.03        0.03        None
nla-digbench-scaling/dijkstra-u_valuebound20690b4c.i---hull-12.yml               done                             0.04        0.05        None
nla-digbench-scaling/dijkstra-u_valuebound20690b4c.i---hull-13.yml               done                             0.03        0.03        None
nla-digbench-scaling/dijkstra-u_valuebound20690b4c.i---hull-14.yml               done                             0.03        0.03        None
nla-digbench-scaling/dijkstra-u_valuebound20690b4c.i---hull-15.yml               done                             0.04        0.04        None
nla-digbench-scaling/dijkstra-u_valuebound20690b4c.i---hull-16.yml               done                             0.03        0.04        None
nla-digbench-scaling/dijkstra-u_valuebound20690b4c.i---hull-17.yml               done                             0.03        0.03        None
nla-digbench-scaling/dijkstra-u_valuebound20690b4c.i---hull-2.yml                failure Result: failure (PolyReccone & LPLH (no relax) is more precise)        0.11        0.11        None
nla-digbench-scaling/dijkstra-u_valuebound20690b4c.i---hull-3.yml                failure Result: failure (PolyReccone & LPLH (no relax) is more precise)        0.11        0.11        None
nla-digbench-scaling/dijkstra-u_valuebound20690b4c.i---hull-4.yml                done                             0.04        0.04        None
nla-digbench-scaling/dijkstra-u_valuebound20690b4c.i---hull-5.yml                done                             0.04        0.04        None
nla-digbench-scaling/dijkstra-u_valuebound20690b4c.i---hull-6.yml                done                             0.03        0.03        None
nla-digbench-scaling/dijkstra-u_valuebound20690b4c.i---hull-7.yml                done                             0.03        0.03        None
nla-digbench-scaling/dijkstra-u_valuebound20690b4c.i---hull-8.yml                done                             0.03        0.03        None
nla-digbench-scaling/dijkstra-u_valuebound20690b4c.i---hull-9.yml                done                             0.03        0.03        None
nla-digbench-scaling/dijkstra-u_valuebound272c2b6.i---hull-0.yml                 failure Result: failure (PolyReccone & LPLH (no relax) is more precise)        0.09        0.09        None
nla-digbench-scaling/dijkstra-u_valuebound272c2b6.i---hull-1.yml                 failure Result: failure (PolyReccone & LPLH (no relax) is more precise)        0.09        0.09        None
nla-digbench-scaling/dijkstra-u_valuebound272c2b6.i---hull-10.yml                done                             0.04        0.04        None
nla-digbench-scaling/dijkstra-u_valuebound272c2b6.i---hull-11.yml                done                             0.03        0.04        None
nla-digbench-scaling/dijkstra-u_valuebound272c2b6.i---hull-12.yml                done                             0.03        0.03        None
nla-digbench-scaling/dijkstra-u_valuebound272c2b6.i---hull-13.yml                done                             0.03        0.04        None
nla-digbench-scaling/dijkstra-u_valuebound272c2b6.i---hull-14.yml                done                             0.03        0.03        None
nla-digbench-scaling/dijkstra-u_valuebound272c2b6.i---hull-15.yml                done                             0.03        0.04        None
nla-digbench-scaling/dijkstra-u_valuebound272c2b6.i---hull-16.yml                done                             0.03        0.03        None
nla-digbench-scaling/dijkstra-u_valuebound272c2b6.i---hull-17.yml                done                             0.03        0.03        None
nla-digbench-scaling/dijkstra-u_valuebound272c2b6.i---hull-2.yml                 failure Result: failure (PolyReccone & LPLH (no relax) is more precise)        0.11        0.11        None
nla-digbench-scaling/dijkstra-u_valuebound272c2b6.i---hull-3.yml                 failure Result: failure (PolyReccone & LPLH (no relax) is more precise)        0.11        0.11        None
nla-digbench-scaling/dijkstra-u_valuebound272c2b6.i---hull-4.yml                 done                             0.04        0.04        None
nla-digbench-scaling/dijkstra-u_valuebound272c2b6.i---hull-5.yml                 done                             0.04        0.04        None
nla-digbench-scaling/dijkstra-u_valuebound272c2b6.i---hull-6.yml                 done                             0.03        0.04        None
nla-digbench-scaling/dijkstra-u_valuebound272c2b6.i---hull-7.yml                 done                             0.03        0.03        None
nla-digbench-scaling/dijkstra-u_valuebound272c2b6.i---hull-8.yml                 done                             0.04        0.04        None
nla-digbench-scaling/dijkstra-u_valuebound272c2b6.i---hull-9.yml                 done                             0.03        0.04        None
nla-digbench-scaling/dijkstra-u_valuebound5038749b.i---hull-0.yml                failure Result: failure (PolyReccone & LPLH (no relax) is more precise)        0.08        0.08        None
nla-digbench-scaling/dijkstra-u_valuebound5038749b.i---hull-1.yml                failure Result: failure (PolyReccone & LPLH (no relax) is more precise)        0.08        0.08        None
nla-digbench-scaling/dijkstra-u_valuebound5038749b.i---hull-10.yml               done                             0.03        0.03        None
nla-digbench-scaling/dijkstra-u_valuebound5038749b.i---hull-11.yml               done                             0.03        0.03        None
nla-digbench-scaling/dijkstra-u_valuebound5038749b.i---hull-12.yml               done                             0.05        0.06        None
nla-digbench-scaling/dijkstra-u_valuebound5038749b.i---hull-13.yml               done                             0.03        0.03        None
nla-digbench-scaling/dijkstra-u_valuebound5038749b.i---hull-14.yml               done                             0.03        0.03        None
nla-digbench-scaling/dijkstra-u_valuebound5038749b.i---hull-15.yml               done                             0.03        0.03        None
nla-digbench-scaling/dijkstra-u_valuebound5038749b.i---hull-16.yml               done                             0.03        0.03        None
nla-digbench-scaling/dijkstra-u_valuebound5038749b.i---hull-17.yml               done                             0.03        0.03        None
nla-digbench-scaling/dijkstra-u_valuebound5038749b.i---hull-2.yml                failure Result: failure (PolyReccone & LPLH (no relax) is more precise)        0.11        0.11        None
nla-digbench-scaling/dijkstra-u_valuebound5038749b.i---hull-3.yml                failure Result: failure (PolyReccone & LPLH (no relax) is more precise)        0.11        0.11        None
nla-digbench-scaling/dijkstra-u_valuebound5038749b.i---hull-4.yml                done                             0.04        0.04        None
nla-digbench-scaling/dijkstra-u_valuebound5038749b.i---hull-5.yml                done                             0.04        0.04        None
nla-digbench-scaling/dijkstra-u_valuebound5038749b.i---hull-6.yml                done                             0.03        0.04        None
nla-digbench-scaling/dijkstra-u_valuebound5038749b.i---hull-7.yml                done                             0.03        0.04        None
nla-digbench-scaling/dijkstra-u_valuebound5038749b.i---hull-8.yml                done                             0.03        0.03        None
nla-digbench-scaling/dijkstra-u_valuebound5038749b.i---hull-9.yml                done                             0.03        0.03        None
nla-digbench-scaling/dijkstra-u_valuebound5d65948.i---hull-0.yml                 failure Result: failure (PolyReccone & LPLH (no relax) is more precise)        0.09        0.09        None
nla-digbench-scaling/dijkstra-u_valuebound5d65948.i---hull-1.yml                 failure Result: failure (PolyReccone & LPLH (no relax) is more precise)        0.08        0.09        None
nla-digbench-scaling/dijkstra-u_valuebound5d65948.i---hull-10.yml                done                             0.03        0.03        None
