tool	Projection of integer hull 1.0	Projection of integer hull 1.0	Projection of integer hull 1.0	Projection of integer hull 1.0
svcomp2025-termination-monotone-hulls/loops-crafted-1/in-de62e3c1d1.i---hull-14.yml	done	0.031189	0.03305567300412804	31.588352
svcomp2025-termination-monotone-hulls/loops-crafted-1/in-de62e3c1d1.i---hull-15.yml	done	0.031562	0.034590850002132356	31.748096
svcomp2025-termination-monotone-hulls/loops-crafted-1/in-de62e3c1d1.i---hull-16.yml	done	0.029355	0.03192769398447126	31.748096
svcomp2025-termination-monotone-hulls/loops-crafted-1/in-de62e3c1d1.i---hull-17.yml	done	0.02861	0.031291852006688714	31.793152
svcomp2025-termination-monotone-hulls/loops-crafted-1/in-de62e3c1d1.i---hull-18.yml	done	0.02952	0.03217262797988951	31.432704
svcomp2025-termination-monotone-hulls/loops-crafted-1/in-de62e3c1d1.i---hull-19.yml	done	0.029885	0.032642236998071894	31.686656
svcomp2025-termination-monotone-hulls/loops-crafted-1/in-de62e3c1d1.i---hull-2.yml	done	0.030564	0.03319971897872165	31.428608
svcomp2025-termination-monotone-hulls/loops-crafted-1/in-de62e3c1d1.i---hull-20.yml	done	0.035649	0.038123373000416905	31.535104
svcomp2025-termination-monotone-hulls/loops-crafted-1/in-de62e3c1d1.i---hull-21.yml	done	0.031111	0.03353452601004392	31.662080
svcomp2025-termination-monotone-hulls/loops-crafted-1/in-de62e3c1d1.i---hull-22.yml	done	0.03212	0.0349681849766057	31.424512
svcomp2025-termination-monotone-hulls/loops-crafted-1/in-de62e3c1d1.i---hull-23.yml	done	0.03053	0.03276923601515591	31.404032
svcomp2025-termination-monotone-hulls/loops-crafted-1/in-de62e3c1d1.i---hull-24.yml	done	0.031136	0.03398626300622709	31.535104
svcomp2025-termination-monotone-hulls/loops-crafted-1/in-de62e3c1d1.i---hull-25.yml	done	0.030678	0.03403946300386451	31.399936
svcomp2025-termination-monotone-hulls/loops-crafted-1/in-de62e3c1d1.i---hull-26.yml	done	0.031518	0.03449361401726492	31.690752
svcomp2025-termination-monotone-hulls/loops-crafted-1/in-de62e3c1d1.i---hull-27.yml	done	0.030115	0.03271198400761932	31.555584
svcomp2025-termination-monotone-hulls/loops-crafted-1/in-de62e3c1d1.i---hull-28.yml	done	0.03531	0.038154017995111644	31.997952
svcomp2025-termination-monotone-hulls/loops-crafted-1/in-de62e3c1d1.i---hull-29.yml	done	0.031145	0.03389121699729003	32.002048
svcomp2025-termination-monotone-hulls/loops-crafted-1/in-de62e3c1d1.i---hull-3.yml	done	0.037014	0.039680904999841005	31.436800
svcomp2025-termination-monotone-hulls/loops-crafted-1/in-de62e3c1d1.i---hull-30.yml	done	0.02967	0.0329546770080924	31.420416
svcomp2025-termination-monotone-hulls/loops-crafted-1/in-de62e3c1d1.i---hull-31.yml	done	0.027763	0.030481822992442176	31.428608
svcomp2025-termination-monotone-hulls/loops-crafted-1/in-de62e3c1d1.i---hull-32.yml	done	0.029805	0.03222762202494778	31.387648
svcomp2025-termination-monotone-hulls/loops-crafted-1/in-de62e3c1d1.i---hull-33.yml	done	0.030478	0.03315271399333142	31.395840
svcomp2025-termination-monotone-hulls/loops-crafted-1/in-de62e3c1d1.i---hull-34.yml	done	0.035572	0.038149670988786966	31.682560
svcomp2025-termination-monotone-hulls/loops-crafted-1/in-de62e3c1d1.i---hull-35.yml	done	0.029891	0.03222809499129653	31.776768
svcomp2025-termination-monotone-hulls/loops-crafted-1/in-de62e3c1d1.i---hull-36.yml	done	0.030364	0.032871519011678174	31.432704
svcomp2025-termination-monotone-hulls/loops-crafted-1/in-de62e3c1d1.i---hull-37.yml	done	0.029706	0.032356181007344276	31.391744
svcomp2025-termination-monotone-hulls/loops-crafted-1/in-de62e3c1d1.i---hull-38.yml	done	0.033636	0.03614307299721986	31.428608
svcomp2025-termination-monotone-hulls/loops-crafted-1/in-de62e3c1d1.i---hull-39.yml	done	0.031493	0.03401487399241887	31.444992
svcomp2025-termination-monotone-hulls/loops-crafted-1/in-de62e3c1d1.i---hull-4.yml	done	0.02845	0.030678137991344556	31.862784
svcomp2025-termination-monotone-hulls/loops-crafted-1/in-de62e3c1d1.i---hull-40.yml	done	0.029656	0.031993014010367915	31.997952
svcomp2025-termination-monotone-hulls/loops-crafted-1/in-de62e3c1d1.i---hull-41.yml	done	0.028774	0.03122272400651127	32.002048
svcomp2025-termination-monotone-hulls/loops-crafted-1/in-de62e3c1d1.i---hull-42.yml	done	0.034151	0.0364739430078771	31.440896
svcomp2025-termination-monotone-hulls/loops-crafted-1/in-de62e3c1d1.i---hull-43.yml	done	0.031315	0.03416645698598586	31.436800
svcomp2025-termination-monotone-hulls/loops-crafted-1/in-de62e3c1d1.i---hull-44.yml	done	0.031262	0.03348921099677682	31.399936
svcomp2025-termination-monotone-hulls/loops-crafted-1/in-de62e3c1d1.i---hull-45.yml	done	0.033176	0.035526179999578744	31.539200
svcomp2025-termination-monotone-hulls/loops-crafted-1/in-de62e3c1d1.i---hull-46.yml	done	0.030861	0.0335320130106993	31.428608
svcomp2025-termination-monotone-hulls/loops-crafted-1/in-de62e3c1d1.i---hull-47.yml	done	0.029065	0.032228166004642844	31.412224
svcomp2025-termination-monotone-hulls/loops-crafted-1/in-de62e3c1d1.i---hull-48.yml	done	0.035336	0.0379177040013019	31.653888
svcomp2025-termination-monotone-hulls/loops-crafted-1/in-de62e3c1d1.i---hull-49.yml	done	0.031372	0.03368766899802722	31.408128
svcomp2025-termination-monotone-hulls/loops-crafted-1/in-de62e3c1d1.i---hull-5.yml	done	0.029093	0.03225821699015796	31.719424
svcomp2025-termination-monotone-hulls/loops-crafted-1/in-de62e3c1d1.i---hull-50.yml	done	0.031199	0.03333350000320934	31.559680
svcomp2025-termination-monotone-hulls/loops-crafted-1/in-de62e3c1d1.i---hull-51.yml	done	0.036551	0.03868736998992972	31.461376
svcomp2025-termination-monotone-hulls/loops-crafted-1/in-de62e3c1d1.i---hull-52.yml	done	0.027655	0.030596473981859162	32.010240
svcomp2025-termination-monotone-hulls/loops-crafted-1/in-de62e3c1d1.i---hull-53.yml	done	0.029615	0.032026247994508594	31.748096
svcomp2025-termination-monotone-hulls/loops-crafted-1/in-de62e3c1d1.i---hull-54.yml	done	0.036161	0.03849706001346931	31.465472
svcomp2025-termination-monotone-hulls/loops-crafted-1/in-de62e3c1d1.i---hull-55.yml	done	0.030815	0.033847042999695987	31.686656
svcomp2025-termination-monotone-hulls/loops-crafted-1/in-de62e3c1d1.i---hull-56.yml	done	0.031653	0.03419018999557011	31.752192
svcomp2025-termination-monotone-hulls/loops-crafted-1/in-de62e3c1d1.i---hull-57.yml	done	0.030681	0.03275321898399852	31.637504
svcomp2025-termination-monotone-hulls/loops-crafted-1/in-de62e3c1d1.i---hull-58.yml	done	0.032655	0.03563842797302641	31.649792
svcomp2025-termination-monotone-hulls/loops-crafted-1/in-de62e3c1d1.i---hull-59.yml	done	0.031174	0.03382338001392782	31.514624
svcomp2025-termination-monotone-hulls/loops-crafted-1/in-de62e3c1d1.i---hull-6.yml	done	0.032142	0.03468462999444455	31.703040
svcomp2025-termination-monotone-hulls/loops-crafted-1/in-de62e3c1d1.i---hull-60.yml	done	0.041614	0.04410219599958509	31.514624
svcomp2025-termination-monotone-hulls/loops-crafted-1/in-de62e3c1d1.i---hull-61.yml	done	0.033421	0.035643922979943454	31.649792
svcomp2025-termination-monotone-hulls/loops-crafted-1/in-de62e3c1d1.i---hull-62.yml	done	0.02894	0.031170519010629505	31.428608
svcomp2025-termination-monotone-hulls/loops-crafted-1/in-de62e3c1d1.i---hull-63.yml	done	0.030221	0.033253714005695656	31.461376
svcomp2025-termination-monotone-hulls/loops-crafted-1/in-de62e3c1d1.i---hull-64.yml	done	0.029527	0.03277906498988159	31.924224
svcomp2025-termination-monotone-hulls/loops-crafted-1/in-de62e3c1d1.i---hull-65.yml	done	0.028424	0.030908165004802868	31.776768
svcomp2025-termination-monotone-hulls/loops-crafted-1/in-de62e3c1d1.i---hull-7.yml	done	0.031779	0.0349527689977549	31.698944
svcomp2025-termination-monotone-hulls/loops-crafted-1/in-de62e3c1d1.i---hull-8.yml	done	0.031725	0.03439875098410994	31.412224
svcomp2025-termination-monotone-hulls/loops-crafted-1/in-de62e3c1d1.i---hull-9.yml	done	0.030469	0.03234268099186011	31.662080
svcomp2025-termination-monotone-hulls/loops-crafted-1/loopv1318380.i---hull-0.yml	done	0.031866	0.035008253005798906	31.453184
svcomp2025-termination-monotone-hulls/loops-crafted-1/loopv1318380.i---hull-1.yml	done	0.030899	0.03368425098597072	31.707136
svcomp2025-termination-monotone-hulls/loops-crafted-1/loopv1318380.i---hull-2.yml	done	0.030889	0.033517940988531336	32.497664
svcomp2025-termination-monotone-hulls/loops-crafted-1/loopv1318380.i---hull-3.yml	done	0.034223	0.03716369697940536	32.268288
svcomp2025-termination-monotone-hulls/loops-crafted-1/loopv1318380.i---hull-4.yml	done	0.029023	0.031573560991091654	32.141312
svcomp2025-termination-monotone-hulls/loops-crafted-1/loopv1318380.i---hull-5.yml	done	0.029783	0.03206263299216516	31.879168
svcomp2025-termination-monotone-hulls/loops-crafted-1/loopv21a7ee7.i---hull-0.yml	done	0.032701	0.03535457298858091	32.403456
svcomp2025-termination-monotone-hulls/loops-crafted-1/loopv21a7ee7.i---hull-1.yml	done	0.030828	0.032851700991159305	32.124928
svcomp2025-termination-monotone-hulls/loops-crafted-1/loopv21a7ee7.i---hull-10.yml	done	0.035654	0.03767070500180125	32.071680
svcomp2025-termination-monotone-hulls/loops-crafted-1/loopv21a7ee7.i---hull-11.yml	done	0.036543	0.03906237901537679	31.985664
svcomp2025-termination-monotone-hulls/loops-crafted-1/loopv21a7ee7.i---hull-12.yml	done	0.031083	0.03344107299926691	32.096256
svcomp2025-termination-monotone-hulls/loops-crafted-1/loopv21a7ee7.i---hull-13.yml	done	0.03265	0.0350787139905151	32.104448
svcomp2025-termination-monotone-hulls/loops-crafted-1/loopv21a7ee7.i---hull-14.yml	done	0.029659	0.03275605398812331	31.997952
svcomp2025-termination-monotone-hulls/loops-crafted-1/loopv21a7ee7.i---hull-15.yml	done	0.034271	0.03720159697695635	31.842304
svcomp2025-termination-monotone-hulls/loops-crafted-1/loopv21a7ee7.i---hull-2.yml	done	0.031181	0.03359252100926824	32.428032
svcomp2025-termination-monotone-hulls/loops-crafted-1/loopv21a7ee7.i---hull-3.yml	done	0.030087	0.03246906600543298	32.165888
svcomp2025-termination-monotone-hulls/loops-crafted-1/loopv21a7ee7.i---hull-4.yml	done	0.030346	0.03216009002062492	32.026624
svcomp2025-termination-monotone-hulls/loops-crafted-1/loopv21a7ee7.i---hull-5.yml	done	0.033882	0.03643388699856587	32.292864
svcomp2025-termination-monotone-hulls/loops-crafted-1/loopv21a7ee7.i---hull-6.yml	done	0.031928	0.03484666900476441	32.002048
svcomp2025-termination-monotone-hulls/loops-crafted-1/loopv21a7ee7.i---hull-7.yml	done	0.034023	0.036556517996359617	31.993856
svcomp2025-termination-monotone-hulls/loops-crafted-1/loopv21a7ee7.i---hull-8.yml	done	0.029375	0.03211046301294118	32.194560
svcomp2025-termination-monotone-hulls/loops-crafted-1/loopv21a7ee7.i---hull-9.yml	done	0.036495	0.03958093101391569	32.137216
svcomp2025-termination-monotone-hulls/loops-crafted-1/loopv353aed8.i---hull-0.yml	done	0.034113	0.03675049002049491	31.973376
svcomp2025-termination-monotone-hulls/loops-crafted-1/loopv353aed8.i---hull-1.yml	done	0.03422	0.037879189010709524	32.161792
svcomp2025-termination-monotone-hulls/loops-crafted-1/loopv353aed8.i---hull-2.yml	done	0.031875	0.03473364599631168	32.120832
svcomp2025-termination-monotone-hulls/loops-crafted-1/loopv353aed8.i---hull-3.yml	done	0.033773	0.036568525014445186	32.313344
svcomp2025-termination-monotone-hulls/loops-crafted-1/loopv353aed8.i---hull-4.yml	done	0.029932	0.03255029200227	31.842304
svcomp2025-termination-monotone-hulls/loops-crafted-1/loopv353aed8.i---hull-5.yml	done	0.031001	0.034083028993336484	31.842304
svcomp2025-termination-monotone-hulls/loops-crafted-1/mono-crafted_10a86cbe.i---hull-0.yml	done	0.032573	0.03504368200083263	32.378880
svcomp2025-termination-monotone-hulls/loops-crafted-1/mono-crafted_10a86cbe.i---hull-1.yml	done	0.03296	0.035277513990877196	32.108544
svcomp2025-termination-monotone-hulls/loops-crafted-1/mono-crafted_10a86cbe.i---hull-2.yml	done	0.034497	0.037329203012632206	32.149504
svcomp2025-termination-monotone-hulls/loops-crafted-1/mono-crafted_10a86cbe.i---hull-3.yml	done	0.032559	0.034902307990705594	32.403456
svcomp2025-termination-monotone-hulls/loops-crafted-1/mono-crafted_10a86cbe.i---hull-4.yml	done	0.029582	0.03185957297682762	31.387648
svcomp2025-termination-monotone-hulls/loops-crafted-1/mono-crafted_10a86cbe.i---hull-5.yml	done	0.030047	0.03289510600734502	31.379456
svcomp2025-termination-monotone-hulls/loops-crafted-1/mono-crafted_11411084.i---hull-0.yml	done	0.031139	0.03370877099223435	31.969280
svcomp2025-termination-monotone-hulls/loops-crafted-1/mono-crafted_11411084.i---hull-1.yml	done	0.031311	0.033790020999731496	31.969280
svcomp2025-termination-monotone-hulls/loops-crafted-1/mono-crafted_11411084.i---hull-2.yml	done	0.037297	0.04009824898093939	32.374784
svcomp2025-termination-monotone-hulls/loops-crafted-1/mono-crafted_11411084.i---hull-3.yml	done	0.037495	0.039985327020986006	31.956992
svcomp2025-termination-monotone-hulls/loops-crafted-1/mono-crafted_11411084.i---hull-4.yml	done	0.031387	0.03361345999292098	31.834112
svcomp2025-termination-monotone-hulls/loops-crafted-1/mono-crafted_11411084.i---hull-5.yml	done	0.030472	0.03323552699293941	31.830016
svcomp2025-termination-monotone-hulls/loops-crafted-1/mono-crafted_12fa8d2a.i---hull-0.yml	done	0.035182	0.037811096000950783	32.423936
svcomp2025-termination-monotone-hulls/loops-crafted-1/mono-crafted_12fa8d2a.i---hull-1.yml	done	0.036538	0.038786956982221454	32.104448
svcomp2025-termination-monotone-hulls/loops-crafted-1/mono-crafted_12fa8d2a.i---hull-2.yml	done	0.034553	0.03702071899897419	32.247808
svcomp2025-termination-monotone-hulls/loops-crafted-1/mono-crafted_12fa8d2a.i---hull-3.yml	done	0.033132	0.03592874499736354	32.137216
svcomp2025-termination-monotone-hulls/loops-crafted-1/mono-crafted_12fa8d2a.i---hull-4.yml	done	0.030077	0.03258592099882662	31.367168
svcomp2025-termination-monotone-hulls/loops-crafted-1/mono-crafted_12fa8d2a.i---hull-5.yml	done	0.030954	0.03396452800370753	31.375360
svcomp2025-termination-monotone-hulls/loops-crafted-1/mono-crafted_139414f2.i---hull-0.yml	done	0.031093	0.03374871998676099	32.219136
svcomp2025-termination-monotone-hulls/loops-crafted-1/mono-crafted_139414f2.i---hull-1.yml	done	0.030527	0.032956109003862366	31.965184
svcomp2025-termination-monotone-hulls/loops-crafted-1/mono-crafted_139414f2.i---hull-10.yml	done	0.03302	0.035712009004782885	32.350208
svcomp2025-termination-monotone-hulls/loops-crafted-1/mono-crafted_139414f2.i---hull-11.yml	done	0.031482	0.03408090100856498	32.182272
svcomp2025-termination-monotone-hulls/loops-crafted-1/mono-crafted_139414f2.i---hull-12.yml	done	0.031432	0.03404495699214749	32.186368
svcomp2025-termination-monotone-hulls/loops-crafted-1/mono-crafted_139414f2.i---hull-13.yml	done	0.030264	0.03301249799551442	32.190464
svcomp2025-termination-monotone-hulls/loops-crafted-1/mono-crafted_139414f2.i---hull-14.yml	done	0.031571	0.034595456992974505	32.206848
svcomp2025-termination-monotone-hulls/loops-crafted-1/mono-crafted_139414f2.i---hull-15.yml	done	0.031461	0.034228908974910155	32.321536
svcomp2025-termination-monotone-hulls/loops-crafted-1/mono-crafted_139414f2.i---hull-16.yml	done	0.030917	0.03414562498801388	31.449088
svcomp2025-termination-monotone-hulls/loops-crafted-1/mono-crafted_139414f2.i---hull-17.yml	done	0.035045	0.037683725997339934	31.453184
svcomp2025-termination-monotone-hulls/loops-crafted-1/mono-crafted_139414f2.i---hull-2.yml	done	0.037489	0.0395430359931197	31.981568
svcomp2025-termination-monotone-hulls/loops-crafted-1/mono-crafted_139414f2.i---hull-3.yml	done	0.033554	0.03644604698638432	32.243712
svcomp2025-termination-monotone-hulls/loops-crafted-1/mono-crafted_139414f2.i---hull-4.yml	done	0.029103	0.03150717300013639	31.989760
svcomp2025-termination-monotone-hulls/loops-crafted-1/mono-crafted_139414f2.i---hull-5.yml	done	0.029246	0.031676135025918484	31.739904
svcomp2025-termination-monotone-hulls/loops-crafted-1/mono-crafted_139414f2.i---hull-6.yml	done	0.034216	0.03699159997631796	32.174080
svcomp2025-termination-monotone-hulls/loops-crafted-1/mono-crafted_139414f2.i---hull-7.yml	done	0.034115	0.03643163800006732	32.448512
svcomp2025-termination-monotone-hulls/loops-crafted-1/mono-crafted_139414f2.i---hull-8.yml	done	0.036111	0.03884008098975755	32.608256
svcomp2025-termination-monotone-hulls/loops-crafted-1/mono-crafted_139414f2.i---hull-9.yml	done	0.033518	0.037191900017205626	32.186368
svcomp2025-termination-monotone-hulls/loops-crafted-1/mono-crafted_147237ee.i---hull-0.yml	done	0.030245	0.03304161402047612	32.239616
svcomp2025-termination-monotone-hulls/loops-crafted-1/mono-crafted_147237ee.i---hull-1.yml	done	0.030879	0.03317007698933594	32.235520
svcomp2025-termination-monotone-hulls/loops-crafted-1/mono-crafted_147237ee.i---hull-10.yml	done	0.030931	0.0339272299897857	32.165888
svcomp2025-termination-monotone-hulls/loops-crafted-1/mono-crafted_147237ee.i---hull-11.yml	done	0.034048	0.03687139198882505	32.432128
svcomp2025-termination-monotone-hulls/loops-crafted-1/mono-crafted_147237ee.i---hull-12.yml	done	0.031816	0.03446641899063252	32.387072
svcomp2025-termination-monotone-hulls/loops-crafted-1/mono-crafted_147237ee.i---hull-13.yml	done	0.032062	0.03501498597324826	32.116736
svcomp2025-termination-monotone-hulls/loops-crafted-1/mono-crafted_147237ee.i---hull-14.yml	done	0.037009	0.03925284699653275	32.165888
svcomp2025-termination-monotone-hulls/loops-crafted-1/mono-crafted_147237ee.i---hull-15.yml	done	0.031569	0.03426324398606084	32.149504
svcomp2025-termination-monotone-hulls/loops-crafted-1/mono-crafted_147237ee.i---hull-16.yml	done	0.029308	0.03248691000044346	31.428608
svcomp2025-termination-monotone-hulls/loops-crafted-1/mono-crafted_147237ee.i---hull-17.yml	done	0.02978	0.03222515102243051	31.363072
svcomp2025-termination-monotone-hulls/loops-crafted-1/mono-crafted_147237ee.i---hull-2.yml	done	0.03435	0.03644714201800525	32.014336
svcomp2025-termination-monotone-hulls/loops-crafted-1/mono-crafted_147237ee.i---hull-3.yml	done	0.039359	0.04247749599744566	32.231424
svcomp2025-termination-monotone-hulls/loops-crafted-1/mono-crafted_147237ee.i---hull-4.yml	done	0.028721	0.031084688002010807	31.727616
svcomp2025-termination-monotone-hulls/loops-crafted-1/mono-crafted_147237ee.i---hull-5.yml	done	0.029173	0.03186504199402407	31.744000
svcomp2025-termination-monotone-hulls/loops-crafted-1/mono-crafted_147237ee.i---hull-6.yml	done	0.034853	0.037835518014617264	32.145408
svcomp2025-termination-monotone-hulls/loops-crafted-1/mono-crafted_147237ee.i---hull-7.yml	done	0.033319	0.035531516012270004	32.112640
svcomp2025-termination-monotone-hulls/loops-crafted-1/mono-crafted_147237ee.i---hull-8.yml	done	0.034875	0.03765049000503495	32.391168
svcomp2025-termination-monotone-hulls/loops-crafted-1/mono-crafted_147237ee.i---hull-9.yml	done	0.031399	0.03366459300741553	32.374784
svcomp2025-termination-monotone-hulls/loops-crafted-1/mono-crafted_17db2a3.i---hull-0.yml	done	0.030291	0.03272262800601311	31.973376
svcomp2025-termination-monotone-hulls/loops-crafted-1/mono-crafted_17db2a3.i---hull-1.yml	done	0.031381	0.033932847989490256	32.092160
svcomp2025-termination-monotone-hulls/loops-crafted-1/mono-crafted_17db2a3.i---hull-10.yml	done	0.03297	0.03543871597503312	32.432128
svcomp2025-termination-monotone-hulls/loops-crafted-1/mono-crafted_17db2a3.i---hull-11.yml	done	0.032534	0.03498215400031768	32.169984
svcomp2025-termination-monotone-hulls/loops-crafted-1/mono-crafted_17db2a3.i---hull-12.yml	done	0.029875	0.03188390700961463	32.141312
svcomp2025-termination-monotone-hulls/loops-crafted-1/mono-crafted_17db2a3.i---hull-13.yml	done	0.032182	0.035398685024119914	32.129024
svcomp2025-termination-monotone-hulls/loops-crafted-1/mono-crafted_17db2a3.i---hull-14.yml	done	0.031477	0.03431144499336369	32.141312
svcomp2025-termination-monotone-hulls/loops-crafted-1/mono-crafted_17db2a3.i---hull-15.yml	done	0.03238	0.035232144000474364	32.149504
svcomp2025-termination-monotone-hulls/loops-crafted-1/mono-crafted_17db2a3.i---hull-16.yml	done	0.030513	0.03327162898494862	31.354880
svcomp2025-termination-monotone-hulls/loops-crafted-1/mono-crafted_17db2a3.i---hull-17.yml	done	0.03118	0.03394812799524516	31.490048
svcomp2025-termination-monotone-hulls/loops-crafted-1/mono-crafted_17db2a3.i---hull-2.yml	done	0.032278	0.03556284899241291	31.977472
svcomp2025-termination-monotone-hulls/loops-crafted-1/mono-crafted_17db2a3.i---hull-3.yml	done	0.030459	0.03370816999813542	31.977472
svcomp2025-termination-monotone-hulls/loops-crafted-1/mono-crafted_17db2a3.i---hull-4.yml	done	0.028713	0.031733769981656224	31.731712
svcomp2025-termination-monotone-hulls/loops-crafted-1/mono-crafted_17db2a3.i---hull-5.yml	done	0.03018	0.03272778101381846	31.739904
svcomp2025-termination-monotone-hulls/loops-crafted-1/mono-crafted_17db2a3.i---hull-6.yml	done	0.032364	0.03481182499672286	32.124928
svcomp2025-termination-monotone-hulls/loops-crafted-1/mono-crafted_17db2a3.i---hull-7.yml	done	0.038422	0.04138401700765826	32.366592
svcomp2025-termination-monotone-hulls/loops-crafted-1/mono-crafted_17db2a3.i---hull-8.yml	done	0.032482	0.034421488002408296	32.120832
svcomp2025-termination-monotone-hulls/loops-crafted-1/mono-crafted_17db2a3.i---hull-9.yml	done	0.032829	0.03596609900705516	32.215040
svcomp2025-termination-monotone-hulls/loops-crafted-1/mono-crafted_3515015.i---hull-0.yml	done	0.031766	0.03455678399768658	32.116736
svcomp2025-termination-monotone-hulls/loops-crafted-1/mono-crafted_3515015.i---hull-1.yml	done	0.037604	0.0401085100020282	32.006144
svcomp2025-termination-monotone-hulls/loops-crafted-1/mono-crafted_3515015.i---hull-10.yml	done	0.034681	0.03669481899123639	32.165888
svcomp2025-termination-monotone-hulls/loops-crafted-1/mono-crafted_3515015.i---hull-11.yml	done	0.031285	0.034223190014017746	32.432128
svcomp2025-termination-monotone-hulls/loops-crafted-1/mono-crafted_3515015.i---hull-12.yml	done	0.032137	0.034568374016089365	32.116736
svcomp2025-termination-monotone-hulls/loops-crafted-1/mono-crafted_3515015.i---hull-13.yml	done	0.030614	0.03323301699128933	32.124928
svcomp2025-termination-monotone-hulls/loops-crafted-1/mono-crafted_3515015.i---hull-14.yml	done	0.03303	0.03563406298053451	32.149504
svcomp2025-termination-monotone-hulls/loops-crafted-1/mono-crafted_3515015.i---hull-15.yml	done	0.039419	0.041456441016634926	32.382976
svcomp2025-termination-monotone-hulls/loops-crafted-1/mono-crafted_3515015.i---hull-16.yml	done	0.034213	0.03709433498443104	31.375360
svcomp2025-termination-monotone-hulls/loops-crafted-1/mono-crafted_3515015.i---hull-17.yml	done	0.03061	0.03350535099161789	31.375360
svcomp2025-termination-monotone-hulls/loops-crafted-1/mono-crafted_3515015.i---hull-2.yml	done	0.036558	0.039740523003274575	32.292864
svcomp2025-termination-monotone-hulls/loops-crafted-1/mono-crafted_3515015.i---hull-3.yml	done	0.033723	0.036469868005951867	32.026624
svcomp2025-termination-monotone-hulls/loops-crafted-1/mono-crafted_3515015.i---hull-4.yml	done	0.026705	0.030145714001264423	31.850496
svcomp2025-termination-monotone-hulls/loops-crafted-1/mono-crafted_3515015.i---hull-5.yml	done	0.029748	0.03254625201225281	31.744000
svcomp2025-termination-monotone-hulls/loops-crafted-1/mono-crafted_3515015.i---hull-6.yml	done	0.031595	0.0343650680151768	32.399360
svcomp2025-termination-monotone-hulls/loops-crafted-1/mono-crafted_3515015.i---hull-7.yml	done	0.032518	0.03494733400293626	32.124928
svcomp2025-termination-monotone-hulls/loops-crafted-1/mono-crafted_3515015.i---hull-8.yml	done	0.034125	0.03665062700747512	32.133120
svcomp2025-termination-monotone-hulls/loops-crafted-1/mono-crafted_3515015.i---hull-9.yml	done	0.035772	0.037907470017671585	32.174080
svcomp2025-termination-monotone-hulls/loops-crafted-1/mono-crafted_6bf821a.i---hull-0.yml	done	0.03265	0.03560895498958416	32.227328
svcomp2025-termination-monotone-hulls/loops-crafted-1/mono-crafted_6bf821a.i---hull-1.yml	done	0.035506	0.038479281996842474	32.243712
svcomp2025-termination-monotone-hulls/loops-crafted-1/mono-crafted_6bf821a.i---hull-2.yml	done	0.03227	0.03509770898381248	32.280576
svcomp2025-termination-monotone-hulls/loops-crafted-1/mono-crafted_6bf821a.i---hull-3.yml	done	0.035161	0.03753232699818909	32.288768
svcomp2025-termination-monotone-hulls/loops-crafted-1/mono-crafted_6bf821a.i---hull-4.yml	done	0.032092	0.034888966009020805	31.551488
svcomp2025-termination-monotone-hulls/loops-crafted-1/mono-crafted_6bf821a.i---hull-5.yml	done	0.03238	0.03528668198850937	31.817728
svcomp2025-termination-monotone-hulls/loops-crafted-1/mono-crafted_78f6d7d.i---hull-0.yml	done	0.031219	0.0339711039850954	32.194560
svcomp2025-termination-monotone-hulls/loops-crafted-1/mono-crafted_78f6d7d.i---hull-1.yml	done	0.033756	0.03686140300123952	31.940608
svcomp2025-termination-monotone-hulls/loops-crafted-1/mono-crafted_78f6d7d.i---hull-10.yml	done	0.031805	0.03452154097612947	32.178176
svcomp2025-termination-monotone-hulls/loops-crafted-1/mono-crafted_78f6d7d.i---hull-11.yml	done	0.032004	0.03409148700302467	32.522240
svcomp2025-termination-monotone-hulls/loops-crafted-1/mono-crafted_78f6d7d.i---hull-12.yml	done	0.030886	0.03317555601825006	32.116736
svcomp2025-termination-monotone-hulls/loops-crafted-1/mono-crafted_78f6d7d.i---hull-13.yml	done	0.032793	0.035302083007991314	32.120832
svcomp2025-termination-monotone-hulls/loops-crafted-1/mono-crafted_78f6d7d.i---hull-14.yml	done	0.038245	0.04044685000553727	32.165888
svcomp2025-termination-monotone-hulls/loops-crafted-1/mono-crafted_78f6d7d.i---hull-15.yml	done	0.035947	0.03778349800268188	32.256000
svcomp2025-termination-monotone-hulls/loops-crafted-1/mono-crafted_78f6d7d.i---hull-16.yml	done	0.03575	0.037949627003399655	31.395840
svcomp2025-termination-monotone-hulls/loops-crafted-1/mono-crafted_78f6d7d.i---hull-17.yml	done	0.031221	0.033871396008180454	31.399936
svcomp2025-termination-monotone-hulls/loops-crafted-1/mono-crafted_78f6d7d.i---hull-2.yml	done	0.029998	0.0320177550020162	31.674368
svcomp2025-termination-monotone-hulls/loops-crafted-1/mono-crafted_78f6d7d.i---hull-3.yml	done	0.039066	0.04170826298650354	31.682560
svcomp2025-termination-monotone-hulls/loops-crafted-1/mono-crafted_78f6d7d.i---hull-4.yml	done	0.029248	0.0317987659946084	31.973376
svcomp2025-termination-monotone-hulls/loops-crafted-1/mono-crafted_78f6d7d.i---hull-5.yml	done	0.033103	0.03560225199908018	32.034816
svcomp2025-termination-monotone-hulls/loops-crafted-1/mono-crafted_78f6d7d.i---hull-6.yml	done	0.031715	0.03400136900017969	32.120832
svcomp2025-termination-monotone-hulls/loops-crafted-1/mono-crafted_78f6d7d.i---hull-7.yml	done	0.036794	0.039135472994530573	32.129024
